"w","U:0","U:1","U:2","StrainRate","U_0:0","U_0:1","U_0:2","ddt0(U):0","ddt0(U):1","ddt0(U):2","ddtCorrDdt0(U):0","ddtCorrDdt0(U):1","ddtCorrDdt0(U):2","nu_fluid","p","theta","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.79732,-0.00017595,0.0080719,3.7457e-08,1.1512,-0.00017594,0.0080716,3.3363e-08,-6.4448e-05,0.0024588,-0.00062073,-6.4448e-05,0.0024588,-0.00062073,1e-10,-6.746e-17,-2.1148e-28,1,0.0025,0.0675,0,0.05
0.81966,-0.00018158,0.0083299,6.4912e-08,1.0072,-0.00018157,0.0083297,6.0854e-08,-6.1586e-05,0.002222,-0.00061575,-6.1586e-05,0.002222,-0.00061575,1e-10,0,1.2687e-14,1,0.00275,0.06775,0,0.05
0.84199,-0.0001872,0.0085879,9.2368e-08,0.86326,-0.0001872,0.0085877,8.8345e-08,-5.8723e-05,0.0019852,-0.00061078,-5.8723e-05,0.0019852,-0.00061078,1e-10,6.8549e-17,3.5247e-29,1,0.003,0.068,0,0.05
0.86273,-0.0001925,0.0088304,1.1718e-07,0.73231,-0.00019249,0.0088302,1.132e-07,-5.6157e-05,0.0017588,-0.00060492,-5.6157e-05,0.0017588,-0.00060492,1e-10,6.7461e-17,1.4099e-28,1,0.00325,0.06825,0,0.05
0.87706,-0.00019644,0.009011,1.3142e-07,0.65336,-0.00019644,0.0090108,1.275e-07,-5.4779e-05,0.001574,-0.00059551,-5.4779e-05,0.001574,-0.00059551,1e-10,0,4.9028e-14,1,0.0035,0.0685,0,0.05
0.8914,-0.00020038,0.0091915,1.4566e-07,0.5744,-0.00020038,0.0091914,1.4181e-07,-5.34e-05,0.0013893,-0.00058609,-5.34e-05,0.0013893,-0.00058609,1e-10,0,1.7623e-29,1,0.00375,0.06875,0,0.05
0.90573,-0.00020432,0.0093721,1.599e-07,0.49545,-0.00020432,0.009372,1.5611e-07,-5.2022e-05,0.0012046,-0.00057668,-5.2022e-05,0.0012046,-0.00057668,1e-10,0,1.4099e-28,1,0.004,0.069,0,0.05
0.91539,-0.00020728,0.0095072,1.6537e-07,0.44697,-0.00020728,0.009507,1.6168e-07,-5.1542e-05,0.0010697,-0.0005615,-5.1542e-05,0.0010697,-0.0005615,1e-10,0,0,1,0.00425,0.06925,0,0.05
0.92505,-0.00021023,0.0096422,1.7084e-07,0.3985,-0.00021023,0.0096421,1.6726e-07,-5.1062e-05,0.00093477,-0.00054633,-5.1062e-05,0.00093477,-0.00054633,1e-10,0,4.7215e-14,1,0.0045,0.0695,0,0.05
0.93471,-0.00021318,0.0097773,1.7631e-07,0.35003,-0.00021318,0.0097772,1.7283e-07,-5.0582e-05,0.00079986,-0.00053115,-5.0582e-05,0.00079986,-0.00053115,1e-10,0,-7.0493e-29,1,0.00475,0.06975,0,0.05
0.94194,-0.00021562,0.0098885,1.771e-07,0.31419,-0.00021562,0.0098884,1.7375e-07,-5.0141e-05,0.00069741,-0.00051074,-5.0141e-05,0.00069741,-0.00051074,1e-10,6.7465e-17,-2.8197e-28,1,0.005,0.07,0,0.05
0.94857,-0.00021792,0.0099938,1.7671e-07,0.28152,-0.00021792,0.0099937,1.7351e-07,-4.9711e-05,0.00060307,-0.00048903,-4.9711e-05,0.00060307,-0.00048903,1e-10,0,-3.9789e-14,1,0.00525,0.07025,0,0.05
0.9552,-0.00022023,0.010099,1.7632e-07,0.24884,-0.00022023,0.010099,1.7326e-07,-4.928e-05,0.00050873,-0.00046732,-4.928e-05,0.00050873,-0.00046732,1e-10,0,-8.4592e-28,1,0.0055,0.0705,0,0.05
0.96056,-0.00022226,0.010192,1.7364e-07,0.22186,-0.00022226,0.010192,1.7075e-07,-4.837e-05,0.00043314,-0.00044162,-4.837e-05,0.00043314,-0.00044162,1e-10,6.7467e-17,7.0493e-29,1,0.00575,0.07075,0,0.05
0.96509,-0.00022411,0.010276,1.6943e-07,0.19866,-0.00022411,0.010276,1.6673e-07,-4.7141e-05,0.00037006,-0.00041325,-4.7141e-05,0.00037006,-0.00041325,1e-10,0,0,1,0.006,0.071,0,0.05
0.96961,-0.00022595,0.010361,1.6522e-07,0.17546,-0.00022595,0.010361,1.627e-07,-4.5913e-05,0.00030698,-0.00038489,-4.5913e-05,0.00030698,-0.00038489,1e-10,0,7.0493e-29,1,0.00625,0.07125,0,0.05
0.97354,-0.00022767,0.010439,1.6013e-07,0.15489,-0.00022767,0.010439,1.5781e-07,-4.4057e-05,0.00025305,-0.00035404,-4.4057e-05,0.00025305,-0.00035404,1e-10,0,-7.0493e-29,1,0.0065,0.0715,0,0.05
0.97657,-0.00022919,0.010508,1.5372e-07,0.13827,-0.00022919,0.010508,1.5164e-07,-4.126e-05,0.00021288,-0.00031947,-4.126e-05,0.00021288,-0.00031947,1e-10,6.747e-17,1.1231e-14,1,0.00675,0.07175,0,0.05
0.9796,-0.00023071,0.010577,1.4732e-07,0.12165,-0.00023071,0.010577,1.4546e-07,-3.8463e-05,0.0001727,-0.0002849,-3.8463e-05,0.0001727,-0.0002849,1e-10,0,3.5247e-29,1,0.007,0.072,0,0.05
0.98242,-0.00023218,0.010644,1.4074e-07,0.10601,-0.00023218,0.010644,1.3911e-07,-3.5245e-05,0.00013568,-0.00024929,-3.5245e-05,0.00013568,-0.00024929,1e-10,0,2.8197e-28,1,0.00725,0.07225,0,0.05
0.9844,-0.00023346,0.010703,1.3349e-07,0.094338,-0.00023346,0.010703,1.3212e-07,-3.0344e-05,0.00011131,-0.00020952,-3.0344e-05,0.00011131,-0.00020952,1e-10,0,4.3486e-14,1,0.0075,0.0725,0,0.05
0.98638,-0.00023475,0.010761,1.2623e-07,0.082661,-0.00023475,0.010761,1.2513e-07,-2.5442e-05,8.6942e-05,-0.00016974,-2.5442e-05,8.6942e-05,-0.00016974,1e-10,6.8562e-17,3.5247e-29,1,0.00775,0.07275,0,0.05
0.98836,-0.00023603,0.01082,1.1898e-07,0.070985,-0.00023603,0.01082,1.1813e-07,-2.0541e-05,6.2571e-05,-0.00012996,-2.0541e-05,6.2571e-05,-0.00012996,1e-10,-2.1766e-18,2.8197e-28,1,0.008,0.073,0,0.05
0.98962,-0.00023715,0.010871,1.1188e-07,0.063053,-0.00023715,0.010871,1.1131e-07,-1.3653e-05,4.8421e-05,-8.6527e-05,-1.3653e-05,4.8421e-05,-8.6527e-05,1e-10,-6.7476e-17,7.0493e-29,1,0.00825,0.07325,0,0.05
0.99089,-0.00023827,0.010922,1.0477e-07,0.05512,-0.00023827,0.010922,1.045e-07,-6.7648e-06,3.4271e-05,-4.3091e-05,-6.7648e-06,3.4271e-05,-4.3091e-05,9.9999e-11,-6.7477e-17,2.2912e-13,1,0.0085,0.0735,0,0.05
0.99215,-0.00023939,0.010973,9.7671e-08,0.047188,-0.00023939,0.010973,9.768e-08,1.2324e-07,2.0122e-05,3.4594e-07,1.2324e-07,2.0122e-05,3.4594e-07,1e-10,6.7478e-17,3.3837e-27,1,0.00875,0.07375,0,0.05
0.99304,-0.00024042,0.01102,9.1182e-08,0.041441,-0.00024042,0.01102,9.1483e-08,7.5684e-06,1.097e-05,4.4995e-05,7.5684e-06,1.097e-05,4.4995e-05,9.9999e-11,-6.7479e-17,0,1,0.009,0.074,0,0.05
0.99383,-0.00024143,0.011066,8.4846e-08,0.03624,-0.00024143,0.011066,8.5442e-08,1.5153e-05,3.0674e-06,8.9945e-05,1.5153e-05,3.0674e-06,8.9945e-05,1e-10,0,-3.618e-14,1,0.00925,0.07425,0,0.05
0.99463,-0.00024244,0.011112,7.851e-08,0.03104,-0.00024244,0.011112,7.9401e-08,2.2737e-05,-4.835e-06,0.0001349,2.2737e-05,-4.835e-06,0.0001349,1e-10,0,-5.6395e-28,1,0.0095,0.0745,0,0.05
0.99524,-0.00024341,0.011157,7.2794e-08,0.026975,-0.00024341,0.011157,7.3975e-08,2.9246e-05,-1.0495e-05,0.00017913,2.9246e-05,-1.0495e-05,0.00017913,1e-10,0,0,1,0.00975,0.07475,0,0.05
0.99574,-0.00024435,0.011199,6.749e-08,0.023667,-0.00024435,0.011199,6.8958e-08,3.5038e-05,-1.4661e-05,0.00022289,3.5038e-05,-1.4661e-05,0.00022289,1e-10,0,0,1,0.01,0.075,0,0.05
0.99623,-0.00024529,0.011242,6.2186e-08,0.020359,-0.00024529,0.011242,6.3941e-08,4.083e-05,-1.8827e-05,0.00026665,4.083e-05,-1.8827e-05,0.00026665,1e-10,6.8574e-17,7.0493e-29,1,0.01025,0.07525,0,0.05
0.99666,-0.00024621,0.011284,5.7302e-08,0.01755,-0.00024621,0.011284,5.9333e-08,4.4776e-05,-2.2063e-05,0.00030873,4.4776e-05,-2.2063e-05,0.00030873,1e-10,0,0,1,0.0105,0.0755,0,0.05
0.99697,-0.00024711,0.011325,5.3048e-08,0.01549,-0.00024711,0.011325,5.5338e-08,4.5952e-05,-2.3906e-05,0.0003483,4.5952e-05,-2.3906e-05,0.0003483,9.9998e-11,-6.7488e-17,9.5454e-15,1,0.01075,0.07575,0,0.05
0.99728,-0.000248,0.011366,4.8793e-08,0.01343,-0.000248,0.011366,5.1343e-08,4.7127e-05,-2.5749e-05,0.00038787,4.7127e-05,-2.5749e-05,0.00038787,9.9998e-11,-6.7489e-17,-1.7623e-29,1,0.011,0.076,0,0.05
0.99757,-0.0002489,0.011407,4.4725e-08,0.011528,-0.00024889,0.011407,4.7524e-08,4.6995e-05,-2.7281e-05,0.00042603,4.6995e-05,-2.7281e-05,0.00042603,9.9998e-11,-6.749e-17,1.4099e-28,1,0.01125,0.07625,0,0.05
0.99777,-0.00024976,0.011447,4.1401e-08,0.010259,-0.00024976,0.011447,4.4414e-08,4.163e-05,-2.7565e-05,0.00045858,4.163e-05,-2.7565e-05,0.00045858,1e-10,0,3.7022e-14,1,0.0115,0.0765,0,0.05
0.99797,-0.00025063,0.011486,3.8077e-08,0.0089894,-0.00025063,0.011486,4.1303e-08,3.6266e-05,-2.785e-05,0.00049113,3.6266e-05,-2.785e-05,0.00049113,9.9994e-11,-1.3499e-16,8.3028e-14,1,0.01175,0.07675,0,0.05
0.99817,-0.0002515,0.011526,3.4753e-08,0.0077201,-0.0002515,0.011526,3.8193e-08,3.0902e-05,-2.8134e-05,0.00052368,3.0902e-05,-2.8134e-05,0.00052368,1e-10,0,0,1,0.012,0.077,0,0.05
0.9983,-0.00025235,0.011565,3.219e-08,0.0069377,-0.00025235,0.011565,3.5783e-08,1.8675e-05,-2.7327e-05,0.00054702,1.8675e-05,-2.7327e-05,0.00054702,1e-10,0,8.0794e-14,1,0.01225,0.07725,0,0.05
0.99843,-0.0002532,0.011604,2.9627e-08,0.0061553,-0.0002532,0.011604,3.3373e-08,6.4477e-06,-2.652e-05,0.00057037,6.4477e-06,-2.652e-05,0.00057037,1.0001e-10,1.3608e-16,3.5793e-14,1,0.0125,0.0775,0,0.05
0.99856,-0.00025405,0.011643,2.7064e-08,0.0053729,-0.00025405,0.011643,3.0963e-08,-5.7791e-06,-2.5713e-05,0.00059371,-5.7791e-06,-2.5713e-05,0.00059371,1e-10,0,7.0493e-29,1,0.01275,0.07775,0,0.05
0.99866,-0.0002549,0.011682,2.4974e-08,0.0048267,-0.0002549,0.011682,2.897e-08,-2.2578e-05,-2.431e-05,0.00060862,-2.2578e-05,-2.431e-05,0.00060862,9.9994e-11,-6.7498e-17,5.287e-29,1,0.013,0.078,0,0.05
0.99875,-0.00025574,0.01172,2.3002e-08,0.0043397,-0.00025574,0.01172,2.7082e-08,-4.0519e-05,-2.2758e-05,0.00062143,-4.0519e-05,-2.2758e-05,0.00062143,1.0001e-10,6.7498e-17,8.682e-15,1,0.01325,0.07825,0,0.05
0.99883,-0.00025658,0.011758,2.103e-08,0.0038527,-0.00025658,0.011758,2.5194e-08,-5.8461e-05,-2.1206e-05,0.00063424,-5.8461e-05,-2.1206e-05,0.00063424,1.0001e-10,6.7499e-17,3.5247e-29,1,0.0135,0.0785,0,0.05
0.9989,-0.00025741,0.011797,1.9325e-08,0.0034727,-0.00025741,0.011797,2.3529e-08,-7.8597e-05,-1.9374e-05,0.00064038,-7.8597e-05,-1.9374e-05,0.00064038,1.0001e-10,6.75e-17,-2.8197e-28,1,0.01375,0.07875,0,0.05
0.99897,-0.00025825,0.011835,1.7799e-08,0.0031642,-0.00025825,0.011835,2.2014e-08,-0.0001002,-1.7357e-05,0.00064209,-0.0001002,-1.7357e-05,0.00064209,1e-10,0,-1.7772e-22,1,0.014,0.079,0,0.05
0.99903,-0.00025908,0.011873,1.6273e-08,0.0028556,-0.00025908,0.011873,2.0498e-08,-0.00012179,-1.5339e-05,0.00064379,-0.00012179,-1.5339e-05,0.00064379,1e-10,1.0887e-18,0,1,0.01425,0.07925,0,0.05
0.99908,-0.00025991,0.011911,1.4878e-08,0.0025905,-0.00025991,0.011911,1.9085e-08,-0.00014388,-1.3225e-05,0.00064107,-0.00014388,-1.3225e-05,0.00064107,1.0001e-10,6.75e-17,-3.5247e-29,1,0.0145,0.0795,0,0.05
0.99913,-0.00026074,0.011949,1.3682e-08,0.0023905,-0.00026074,0.011949,1.7827e-08,-0.0001667,-1.0965e-05,0.00063171,-0.0001667,-1.0965e-05,0.00063171,1e-10,0,8.5534e-15,1,0.01475,0.07975,0,0.05
0.99917,-0.00026157,0.011987,1.2485e-08,0.0021905,-0.00026157,0.011987,1.6569e-08,-0.00018951,-8.706e-06,0.00062234,-0.00018951,-8.706e-06,0.00062234,1e-10,0,-3.5247e-29,1,0.015,0.08,0,0.05
0.99921,-0.0002624,0.012025,1.1337e-08,0.0020039,-0.0002624,0.012025,1.5345e-08,-0.00021207,-6.4353e-06,0.00061085,-0.00021207,-6.4353e-06,0.00061085,9.9986e-11,-6.75e-17,-7.0493e-29,1,0.01525,0.08025,0,0.05
0.99925,-0.00026323,0.012063,1.0382e-08,0.0018709,-0.00026323,0.012063,1.4259e-08,-0.00023358,-4.1194e-06,0.00059087,-0.00023358,-4.1194e-06,0.00059087,1e-10,0,3.3332e-14,1,0.0155,0.0805,0,0.05
0.99928,-0.00026406,0.012101,9.4276e-09,0.0017379,-0.00026406,0.012101,1.3172e-08,-0.00025509,-1.8034e-06,0.00057088,-0.00025509,-1.8034e-06,0.00057088,1e-10,0,7.4765e-14,1,0.01575,0.08075,0,0.05
0.99932,-0.00026488,0.012139,8.4729e-09,0.0016049,-0.00026488,0.012139,1.2086e-08,-0.0002766,5.1252e-07,0.0005509,-0.0002766,5.1252e-07,0.0005509,1e-10,1.0887e-18,-1.4099e-28,1,0.016,0.081,0,0.05
0.99934,-0.00026571,0.012177,7.6934e-09,0.001514,-0.00026571,0.012177,1.1112e-08,-0.00029435,2.7098e-06,0.00052122,-0.00029435,2.7098e-06,0.00052122,1e-10,0,7.2851e-14,1,0.01625,0.08125,0,0.05
0.99937,-0.00026653,0.012214,6.9138e-09,0.0014232,-0.00026653,0.012214,1.0137e-08,-0.0003121,4.9072e-06,0.00049154,-0.0003121,4.9072e-06,0.00049154,1e-10,0,3.2279e-14,1,0.0165,0.0815,0,0.05
0.99939,-0.00026736,0.012252,6.1343e-09,0.0013324,-0.00026736,0.012252,9.1626e-09,-0.00032984,7.1044e-06,0.00046185,-0.00032984,7.1044e-06,0.00046185,1.0002e-10,6.7495e-17,0,1,0.01675,0.08175,0,0.05
0.99942,-0.00026818,0.01229,5.4545e-09,0.0012632,-0.00026818,0.01229,8.2452e-09,-0.00034274,9.0506e-06,0.00042566,-0.00034274,9.0506e-06,0.00042566,1.0002e-10,6.7493e-17,0,1,0.017,0.082,0,0.05
0.99944,-0.000269,0.012328,4.7997e-09,0.0011994,-0.000269,0.012328,7.342e-09,-0.00035442,1.0934e-05,0.00038784,-0.00035442,1.0934e-05,0.00038784,1e-10,0,4.5225e-14,1,0.01725,0.08225,0,0.05
0.99946,-0.00026983,0.012365,4.1448e-09,0.0011357,-0.00026983,0.012365,6.4389e-09,-0.0003661,1.2817e-05,0.00035001,-0.0003661,1.2817e-05,0.00035001,1.0002e-10,6.7491e-17,5.6395e-28,1,0.0175,0.0825,0,0.05
0.99948,-0.00027065,0.012403,3.5419e-09,0.0010825,-0.00027065,0.012403,5.5659e-09,-0.00037299,1.4369e-05,0.00030887,-0.00037299,1.4369e-05,0.00030887,1e-10,0,-1.4099e-28,1,0.01775,0.08275,0,0.05
0.99949,-0.00027147,0.012441,2.9736e-09,0.0010364,-0.00027147,0.012441,4.7132e-09,-0.00037669,1.57e-05,0.00026551,-0.00037669,1.57e-05,0.00026551,9.9974e-11,-6.7487e-17,-1.6328e-22,1,0.018,0.083,0,0.05
0.99951,-0.00027229,0.012478,2.4053e-09,0.00099034,-0.0002723,0.012478,3.8603e-09,-0.00038039,1.703e-05,0.00022215,-0.00038039,1.703e-05,0.00022215,1e-10,0,-2.8197e-28,1,0.01825,0.08325,0,0.05
0.99953,-0.00027312,0.012516,1.859e-09,0.00094891,-0.00027312,0.012516,3.0256e-09,-0.00038042,1.8038e-05,0.00017819,-0.00038042,1.8038e-05,0.00017819,1e-10,0,0,1,0.0185,0.0835,0,0.05
0.99954,-0.00027394,0.012554,1.3456e-09,0.00091446,-0.00027394,0.012554,2.2179e-09,-0.00037493,1.8562e-05,0.00013331,-0.00037493,1.8562e-05,0.00013331,1e-10,0,7.4096e-15,1,0.01875,0.08375,0,0.05
0.99956,-0.00027476,0.012591,8.3226e-10,0.00088,-0.00027476,0.012591,1.4102e-09,-0.00036945,1.9087e-05,8.8436e-05,-0.00036945,1.9087e-05,8.8436e-05,1.0003e-10,6.8569e-17,1.7623e-29,1,0.019,0.084,0,0.05
0.99961,-0.00027559,0.01263,3.1534e-10,0.0008468,-0.00027559,0.01263,6.0118e-10,-0.00036184,1.9421e-05,4.389e-05,-0.00036184,1.9421e-05,4.389e-05,1.0003e-10,6.7479e-17,7.0493e-29,1,0.01925,0.08425,0,0.05
0.99981,-0.00027646,0.01267,-2.1581e-10,0.0008186,-0.00027646,0.01267,-2.1333e-10,-0.00034571,1.8998e-05,6.7346e-07,-0.00034571,1.8998e-05,6.7346e-07,1.0003e-10,6.7475e-17,2.8822e-14,1,0.0195,0.0845,0,0.05
1,-0.00027734,0.01271,-7.4696e-10,0.0007904,-0.00027734,0.01271,-1.0278e-09,-0.00032958,1.8574e-05,-4.2543e-05,-0.00032958,1.8574e-05,-4.2543e-05,1e-10,0,6.4653e-14,1,0.01975,0.08475,0,0.05
1.0002,-0.00027821,0.01275,-1.2781e-09,0.0007622,-0.00027821,0.01275,-1.8424e-09,-0.00031345,1.815e-05,-8.5762e-05,-0.00031345,1.815e-05,-8.5762e-05,1e-10,0,1.4099e-28,1,0.02,0.085,0,0.05
1.0001,-0.00027899,0.012785,-1.7335e-09,0.00074189,-0.00027899,0.012785,-2.4782e-09,-0.00029132,1.6965e-05,-0.00011328,-0.00029132,1.6965e-05,-0.00011328,1e-10,0,7.0493e-29,1,0.02025,0.08525,0,0.05
0.99993,-0.00027977,0.012821,-2.189e-09,0.00072159,-0.00027977,0.012821,-3.114e-09,-0.00026919,1.5779e-05,-0.00014081,-0.00026919,1.5779e-05,-0.00014081,1e-10,0,0,1,0.0205,0.0855,0,0.05
0.9998,-0.00028055,0.012857,-2.6444e-09,0.00070128,-0.00028055,0.012857,-3.7498e-09,-0.00024705,1.4593e-05,-0.00016833,-0.00024705,1.4593e-05,-0.00016833,1e-10,0,0,1,0.02075,0.08575,0,0.05
0.99966,-0.00028133,0.012893,-3.0998e-09,0.00068098,-0.00028133,0.012893,-4.3857e-09,-0.00022492,1.3407e-05,-0.00019586,-0.00022492,1.3407e-05,-0.00019586,9.9961e-11,-6.7454e-17,0,1,0.021,0.086,0,0.05
0.99967,-0.00028215,0.01293,-3.552e-09,0.0006624,-0.00028215,0.01293,-4.9088e-09,-0.00019812,1.1538e-05,-0.00020669,-0.00019812,1.1538e-05,-0.00020669,1.0004e-10,6.7449e-17,7.0493e-29,1,0.02125,0.08625,0,0.05
0.99968,-0.00028297,0.012968,-4.0041e-09,0.00064383,-0.00028297,0.012968,-5.4318e-09,-0.00017132,9.6685e-06,-0.00021753,-0.00017132,9.6685e-06,-0.00021753,9.9917e-11,-1.3489e-16,1.1521e-22,1,0.0215,0.0865,0,0.05
0.99969,-0.00028379,0.013005,-4.4563e-09,0.00062526,-0.00028379,0.013005,-5.9549e-09,-0.00014452,7.799e-06,-0.00022836,-0.00014452,7.799e-06,-0.00022836,1e-10,0,-7.0493e-29,1,0.02175,0.08675,0,0.05
0.9997,-0.00028461,0.013043,-4.9084e-09,0.00060669,-0.00028461,0.013043,-6.478e-09,-0.00011771,5.9295e-06,-0.0002392,-0.00011771,5.9295e-06,-0.0002392,9.9957e-11,-6.7433e-17,8.4592e-28,1,0.022,0.087,0,0.05
0.99971,-0.00028543,0.013081,-5.3654e-09,0.00058762,-0.00028543,0.013081,-6.8667e-09,-9.4898e-05,4.07e-06,-0.00022881,-9.4898e-05,4.07e-06,-0.00022881,1e-10,0,1.7623e-29,1,0.02225,0.08725,0,0.05
0.99972,-0.00028625,0.013118,-5.8223e-09,0.00056855,-0.00028625,0.013118,-7.2554e-09,-7.2084e-05,2.2105e-06,-0.00021841,-7.2084e-05,2.2105e-06,-0.00021841,1e-10,0,0,1,0.0225,0.0875,0,0.05
0.99973,-0.00028707,0.013156,-6.2793e-09,0.00054948,-0.00028707,0.013156,-7.6442e-09,-4.9268e-05,3.5091e-07,-0.00020802,-4.9268e-05,3.5091e-07,-0.00020802,1e-10,1.0863e-18,3.5247e-29,1,0.02275,0.08775,0,0.05
0.99973,-0.00028788,0.013193,-6.7363e-09,0.00053041,-0.00028788,0.013193,-8.0329e-09,-2.6453e-05,-1.5086e-06,-0.00019763,-2.6453e-05,-1.5086e-06,-0.00019763,1e-10,0,3.5247e-28,1,0.023,0.088,0,0.05
0.99974,-0.0002887,0.013231,-6.8235e-09,0.00050437,-0.0002887,0.013231,-7.9506e-09,-1.4548e-05,-1.9268e-06,-0.0001718,-1.4548e-05,-1.9268e-06,-0.0001718,1e-10,0,3.5247e-29,1,0.02325,0.08825,0,0.05
0.99975,-0.00028952,0.013268,-6.9108e-09,0.00047834,-0.00028952,0.013268,-7.8683e-09,-2.6423e-06,-2.3449e-06,-0.00014596,-2.6423e-06,-2.3449e-06,-0.00014596,1e-10,0,0,1,0.0235,0.0885,0,0.05
0.99975,-0.00029034,0.013306,-6.998e-09,0.0004523,-0.00029034,0.013306,-7.786e-09,9.2631e-06,-2.7631e-06,-0.00012012,9.2631e-06,-2.7631e-06,-0.00012012,1e-10,0,3.5247e-29,1,0.02375,0.08875,0,0.05
0.99976,-0.00029116,0.013344,-7.0853e-09,0.00042627,-0.00029116,0.013344,-7.7038e-09,2.1169e-05,-3.1813e-06,-9.4283e-05,2.1169e-05,-3.1813e-06,-9.4283e-05,1.0006e-10,6.6883e-17,-2.1148e-28,1,0.024,0.089,0,0.05
0.99907,-0.00029177,0.013372,-6.1269e-09,0.00039181,-0.00029177,0.013372,-6.6177e-09,1.98e-05,-2.5866e-06,-7.4827e-05,1.98e-05,-2.5866e-06,-7.4827e-05,0.61173,0.00060409,7.0494e-29,1,0.02425,0.08925,0,0.05
0.99837,-0.00029239,0.0134,-5.1685e-09,0.00035735,-0.00029239,0.0134,-5.5317e-09,1.8431e-05,-1.9919e-06,-5.5371e-05,1.8431e-05,-1.9919e-06,-5.5371e-05,1.2235,0.0012082,0,1,0.0245,0.0895,0,0.05
0.99768,-0.000293,0.013428,-4.2101e-09,0.0003229,-0.000293,0.013428,-4.4457e-09,1.7062e-05,-1.3972e-06,-3.5915e-05,1.7062e-05,-1.3972e-06,-3.5915e-05,1.8352,0.0018123,-3.5247e-29,1,0.02475,0.08975,0,0.05
0.99699,-0.00029361,0.013456,-3.2517e-09,0.00028844,-0.00029361,0.013456,-3.3596e-09,1.5693e-05,-8.0248e-07,-1.6459e-05,1.5693e-05,-8.0248e-07,-1.6459e-05,2.4469,0.0024164,0,1,0.025,0.09,0,0.05
