"w","U:0","U:1","U:2","StrainRate","U_0:0","U_0:1","U_0:2","ddt0(U):0","ddt0(U):1","ddt0(U):2","ddtCorrDdt0(U):0","ddtCorrDdt0(U):1","ddtCorrDdt0(U):2","nu_fluid","p","theta","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.027874,-6.1416e-06,0.00028241,-3.4862e-08,0.21788,-6.14e-06,0.00028234,-3.4851e-08,-1.572e-05,0.00072338,-1.2209e-07,-1.572e-05,0.00072338,-1.2209e-07,1e-10,1.088e-18,3.5247e-28,1,0.0025,0.0675,0,0.04
0.034005,-7.5268e-06,0.00034607,-4.0237e-08,0.25501,-7.5248e-06,0.00034598,-4.0224e-08,-1.9494e-05,0.00089685,-1.378e-07,-1.9494e-05,0.00089685,-1.378e-07,1e-10,6.8542e-17,1.2687e-14,1,0.00275,0.06775,0,0.04
0.040136,-8.9119e-06,0.00040973,-4.5612e-08,0.29215,-8.9096e-06,0.00040962,-4.5597e-08,-2.3269e-05,0.0010703,-1.5351e-07,-2.3269e-05,0.0010703,-1.5351e-07,1e-10,0,-7.0493e-29,1,0.003,0.068,0,0.04
0.046949,-1.0457e-05,0.00048074,-5.1352e-08,0.33262,-1.0454e-05,0.00048061,-5.1336e-08,-2.7476e-05,0.0012636,-1.696e-07,-2.7476e-05,0.0012636,-1.696e-07,1e-10,-6.7455e-17,0,1,0.00325,0.06825,0,0.04
0.05649,-1.2643e-05,0.00058115,-5.8556e-08,0.38648,-1.264e-05,0.000581,-5.8538e-08,-3.3413e-05,0.0015363,-1.8723e-07,-3.3413e-05,0.0015363,-1.8723e-07,1e-10,0,4.9028e-14,1,0.0035,0.0685,0,0.04
0.066031,-1.4829e-05,0.00068157,-6.5761e-08,0.44033,-1.4825e-05,0.00068139,-6.5741e-08,-3.9351e-05,0.0018091,-2.0486e-07,-3.9351e-05,0.0018091,-2.0486e-07,1e-10,0,1.7623e-29,1,0.00375,0.06875,0,0.04
0.075572,-1.7015e-05,0.00078199,-7.2965e-08,0.49419,-1.7011e-05,0.00078178,-7.2943e-08,-4.5289e-05,0.0020818,-2.2249e-07,-4.5289e-05,0.0020818,-2.2249e-07,1e-10,0,1.4099e-28,1,0.004,0.069,0,0.04
0.089824,-2.0325e-05,0.000934,-8.1693e-08,0.56506,-2.032e-05,0.00093375,-8.167e-08,-5.3869e-05,0.0024757,-2.3728e-07,-5.3869e-05,0.0024757,-2.3728e-07,1e-10,-6.7455e-17,0,1,0.00425,0.06925,0,0.04
0.10408,-2.3635e-05,0.001086,-9.042e-08,0.63593,-2.3629e-05,0.0010857,-9.0396e-08,-6.245e-05,0.0028696,-2.5207e-07,-6.245e-05,0.0028696,-2.5207e-07,1e-10,0,4.7215e-14,1,0.0045,0.0695,0,0.04
0.11833,-2.6945e-05,0.001238,-9.9148e-08,0.70681,-2.6938e-05,0.0012377,-9.9122e-08,-7.1031e-05,0.0032636,-2.6686e-07,-7.1031e-05,0.0032636,-2.6686e-07,1e-10,0,7.0493e-29,1,0.00475,0.06975,0,0.04
0.13724,-3.1391e-05,0.0014421,-1.0809e-07,0.78719,-3.1383e-05,0.0014417,-1.0807e-07,-8.1546e-05,0.0037462,-2.7188e-07,-8.1546e-05,0.0037462,-2.7188e-07,1e-10,0,-2.8197e-28,1,0.005,0.07,0,0.04
0.15732,-3.6119e-05,0.0016592,-1.1709e-07,0.86996,-3.611e-05,0.0016588,-1.1707e-07,-9.2545e-05,0.004251,-2.7445e-07,-9.2545e-05,0.004251,-2.7445e-07,1e-10,1.36e-16,-3.9789e-14,1,0.00525,0.07025,0,0.04
0.1774,-4.0848e-05,0.0018764,-1.2609e-07,0.95273,-4.0838e-05,0.0018759,-1.2607e-07,-0.00010354,0.0047559,-2.7702e-07,-0.00010354,0.0047559,-2.7702e-07,1e-10,6.8543e-17,-5.6395e-28,1,0.0055,0.0705,0,0.04
0.20124,-4.6519e-05,0.0021367,-1.337e-07,1.0356,-4.6508e-05,0.0021362,-1.3368e-07,-0.00011512,0.0052871,-2.6458e-07,-0.00011512,0.0052871,-2.6458e-07,1e-10,0,7.0493e-29,1,0.00575,0.07075,0,0.04
0.2276,-5.2818e-05,0.0024259,-1.4039e-07,1.1187,-5.2806e-05,0.0024253,-1.4037e-07,-0.00012708,0.0058359,-2.4214e-07,-0.00012708,0.0058359,-2.4214e-07,1e-10,0,0,1,0.006,0.071,0,0.04
0.25395,-5.9117e-05,0.002715,-1.4707e-07,1.2017,-5.9103e-05,0.0027144,-1.4705e-07,-0.00013904,0.0063847,-2.1969e-07,-0.00013904,0.0063847,-2.1969e-07,1e-10,6.8543e-17,7.0493e-29,1,0.00625,0.07125,0,0.04
0.28255,-6.6001e-05,0.003031,-1.5131e-07,1.2782,-6.5986e-05,0.0030303,-1.5129e-07,-0.00015029,0.0069009,-1.8376e-07,-0.00015029,0.0069009,-1.8376e-07,1e-10,-6.7455e-17,-7.0493e-29,1,0.0065,0.0715,0,0.04
0.31452,-7.3761e-05,0.0033872,-1.5187e-07,1.345,-7.3745e-05,0.0033865,-1.5186e-07,-0.00016047,0.0073679,-1.276e-07,-0.00016047,0.0073679,-1.276e-07,1e-10,6.8543e-17,1.1231e-14,1,0.00675,0.07175,0,0.04
0.34648,-8.1521e-05,0.0037434,-1.5243e-07,1.4118,-8.1504e-05,0.0037426,-1.5242e-07,-0.00017064,0.0078349,-7.1446e-08,-0.00017064,0.0078349,-7.1446e-08,1e-10,0,3.5247e-29,1,0.007,0.072,0,0.04
0.37917,-8.9488e-05,0.0041091,-1.5101e-07,1.472,-8.947e-05,0.0041083,-1.51e-07,-0.00017984,0.0082566,-1.0239e-08,-0.00017984,0.0082566,-1.0239e-08,1e-10,0,2.8197e-28,1,0.00725,0.07225,0,0.04
0.41478,-9.8284e-05,0.0045128,-1.4165e-07,1.5062,-9.8265e-05,0.004512,-1.4166e-07,-0.00018509,0.008497,7.116e-08,-0.00018509,0.008497,7.116e-08,1e-10,0,4.3486e-14,1,0.0075,0.0725,0,0.04
0.45038,-0.00010708,0.0049165,-1.323e-07,1.5405,-0.00010706,0.0049157,-1.3231e-07,-0.00019033,0.0087374,1.5256e-07,-0.00019033,0.0087374,1.5256e-07,1e-10,6.8543e-17,3.5247e-29,1,0.00775,0.07275,0,0.04
0.48598,-0.00011588,0.0053202,-1.2294e-07,1.5747,-0.00011586,0.0053193,-1.2297e-07,-0.00019558,0.0089778,2.3396e-07,-0.00019558,0.0089778,2.3396e-07,1e-10,6.8543e-17,1.4099e-28,1,0.008,0.073,0,0.04
0.52225,-0.00012502,0.0057398,-1.0235e-07,1.5666,-0.000125,0.0057389,-1.0238e-07,-0.00019392,0.0089008,3.0883e-07,-0.00019392,0.0089008,3.0883e-07,1e-10,6.8543e-17,7.0493e-29,1,0.00825,0.07325,0,0.04
0.55851,-0.00013416,0.0061594,-8.1756e-08,1.5585,-0.00013414,0.0061585,-8.1795e-08,-0.00019226,0.0088237,3.8369e-07,-0.00019226,0.0088237,3.8369e-07,1e-10,0,2.2912e-13,1,0.0085,0.0735,0,0.04
0.59477,-0.00014331,0.006579,-6.1162e-08,1.5504,-0.00014329,0.0065781,-6.1208e-08,-0.0001906,0.0087466,4.5856e-07,-0.0001906,0.0087466,4.5856e-07,1e-10,6.8543e-17,1.6918e-27,1,0.00875,0.07375,0,0.04
0.62899,-0.0001521,0.0069825,-3.4221e-08,1.5095,-0.00015208,0.0069817,-3.427e-08,-0.00018377,0.0084316,4.9717e-07,-0.00018377,0.0084316,4.9717e-07,1e-10,0,7.0493e-29,1,0.009,0.074,0,0.04
0.66268,-0.00016081,0.0073821,-5.6928e-09,1.4605,-0.0001608,0.0073813,-5.7456e-09,-0.00017563,0.0080571,5.2671e-07,-0.00017563,0.0080571,5.2671e-07,1e-10,6.8544e-17,-3.618e-14,1,0.00925,0.07425,0,0.04
0.69638,-0.00016952,0.0077816,2.2836e-08,1.4114,-0.00016951,0.0077808,2.278e-08,-0.0001675,0.0076825,5.5625e-07,-0.0001675,0.0076825,5.5625e-07,1e-10,0,-8.4592e-28,1,0.0095,0.0745,0,0.04
0.72698,-0.00017758,0.008151,5.1629e-08,1.3452,-0.00017756,0.0081503,5.1574e-08,-0.00015709,0.0072031,5.4959e-07,-0.00015709,0.0072031,5.4959e-07,1e-10,6.8544e-17,3.5247e-29,1,0.00975,0.07475,0,0.04
0.75552,-0.0001852,0.0085004,8.0601e-08,1.2675,-0.00018519,0.0084997,8.0549e-08,-0.00014515,0.0066537,5.1878e-07,-0.00014515,0.0066537,5.1878e-07,1e-10,0,0,1,0.01,0.075,0,0.04
0.78407,-0.00019282,0.0088497,1.0957e-07,1.1898,-0.00019281,0.0088491,1.0952e-07,-0.00013321,0.0061044,4.8798e-07,-0.00013321,0.0061044,4.8798e-07,1e-10,1.088e-18,1.0574e-28,1,0.01025,0.07525,0,0.04
0.81002,-0.00019986,0.0091722,1.3549e-07,1.1078,-0.00019985,0.0091716,1.3544e-07,-0.0001211,0.0055475,4.4171e-07,-0.0001211,0.0055475,4.4171e-07,1e-10,-6.7458e-17,-7.0493e-29,1,0.0105,0.0755,0,0.04
0.83209,-0.00020603,0.0094544,1.5682e-07,1.0194,-0.00020601,0.0094539,1.5678e-07,-0.00010873,0.0049792,3.7222e-07,-0.00010873,0.0049792,3.7222e-07,1e-10,-6.7458e-17,9.5454e-15,1,0.01075,0.07575,0,0.04
0.85415,-0.00021219,0.0097366,1.7815e-07,0.931,-0.00021218,0.0097362,1.7812e-07,-9.6367e-05,0.0044109,3.0273e-07,-9.6367e-05,0.0044109,3.0273e-07,1e-10,6.7459e-17,1.7623e-29,1,0.011,0.076,0,0.04
0.87493,-0.00021805,0.010005,1.9705e-07,0.84374,-0.00021804,0.010005,1.9703e-07,-8.4417e-05,0.0038618,2.332e-07,-8.4417e-05,0.0038618,2.332e-07,1e-10,-6.7459e-17,1.4099e-28,1,0.01125,0.07625,0,0.04
0.89057,-0.00022272,0.010218,2.0623e-07,0.76114,-0.00022271,0.010218,2.0621e-07,-7.4124e-05,0.0033894,1.6349e-07,-7.4124e-05,0.0033894,1.6349e-07,1e-10,-6.746e-17,3.7022e-14,1,0.0115,0.0765,0,0.04
0.90621,-0.00022738,0.010432,2.1541e-07,0.67853,-0.00022738,0.010431,2.154e-07,-6.3831e-05,0.0029169,9.3782e-08,-6.3831e-05,0.0029169,9.3782e-08,1e-10,0,8.3028e-14,1,0.01175,0.07675,0,0.04
0.92184,-0.00023205,0.010645,2.2459e-07,0.59592,-0.00023204,0.010644,2.2459e-07,-5.3538e-05,0.0024445,2.4075e-08,-5.3538e-05,0.0024445,2.4075e-08,1e-10,0,7.0493e-29,1,0.012,0.077,0,0.04
0.93206,-0.00023542,0.010799,2.2221e-07,0.52933,-0.00023541,0.010798,2.2221e-07,-4.6269e-05,0.0021114,-1.9621e-08,-4.6269e-05,0.0021114,-1.9621e-08,1e-10,0,8.0794e-14,1,0.01225,0.07725,0,0.04
0.94229,-0.00023879,0.010952,2.1984e-07,0.46273,-0.00023878,0.010952,2.1984e-07,-3.8999e-05,0.0017783,-6.3318e-08,-3.8999e-05,0.0017783,-6.3318e-08,1e-10,0,3.5793e-14,1,0.0125,0.0775,0,0.04
0.95251,-0.00024216,0.011106,2.1746e-07,0.39614,-0.00024215,0.011106,2.1747e-07,-3.1729e-05,0.0014452,-1.0701e-07,-3.1729e-05,0.0014452,-1.0701e-07,1e-10,6.8553e-17,1.4099e-28,1,0.01275,0.07775,0,0.04
0.95953,-0.00024475,0.011224,2.0908e-07,0.34471,-0.00024474,0.011224,2.0909e-07,-2.6673e-05,0.0012139,-1.2705e-07,-2.6673e-05,0.0012139,-1.2705e-07,1e-10,0,3.5247e-29,1,0.013,0.078,0,0.04
0.96576,-0.00024714,0.011333,1.992e-07,0.29708,-0.00024714,0.011333,1.9922e-07,-2.2169e-05,0.001008,-1.4118e-07,-2.2169e-05,0.001008,-1.4118e-07,1e-10,-6.7467e-17,8.682e-15,1,0.01325,0.07825,0,0.04
0.97198,-0.00024954,0.011443,1.8933e-07,0.24944,-0.00024954,0.011443,1.8934e-07,-1.7665e-05,0.0008021,-1.553e-07,-1.7665e-05,0.0008021,-1.553e-07,1e-10,0,0,1,0.0135,0.0785,0,0.04
0.97661,-0.00025154,0.011534,1.7777e-07,0.21187,-0.00025154,0.011534,1.7778e-07,-1.4357e-05,0.00065108,-1.5795e-07,-1.4357e-05,0.00065108,-1.5795e-07,1e-10,1.0882e-18,-2.8197e-28,1,0.01375,0.07875,0,0.04
0.98019,-0.00025328,0.011613,1.6508e-07,0.181,-0.00025328,0.011613,1.651e-07,-1.1846e-05,0.00053663,-1.5294e-07,-1.1846e-05,0.00053663,-1.5294e-07,1e-10,1.3603e-16,-1.7786e-22,1,0.014,0.079,0,0.04
0.98376,-0.00025502,0.011692,1.524e-07,0.15013,-0.00025501,0.011692,1.5242e-07,-9.3352e-06,0.00042218,-1.4794e-07,-9.3352e-06,0.00042218,-1.4794e-07,1e-10,0,-1.4099e-28,1,0.01425,0.07925,0,0.04
0.98669,-0.00025659,0.011764,1.3996e-07,0.12422,-0.00025659,0.011764,1.3997e-07,-7.3129e-06,0.0003301,-1.401e-07,-7.3129e-06,0.0003301,-1.401e-07,1e-10,6.7473e-17,-3.5247e-29,1,0.0145,0.0795,0,0.04
0.98865,-0.00025792,0.011824,1.2786e-07,0.10575,-0.00025792,0.011824,1.2787e-07,-6.0238e-06,0.00027158,-1.2803e-07,-6.0238e-06,0.00027158,-1.2803e-07,1e-10,0,8.5534e-15,1,0.01475,0.07975,0,0.04
0.99062,-0.00025925,0.011885,1.1577e-07,0.087276,-0.00025925,0.011885,1.1578e-07,-4.7347e-06,0.00021306,-1.1595e-07,-4.7347e-06,0.00021306,-1.1595e-07,1e-10,6.8564e-17,-1.7623e-29,1,0.015,0.08,0,0.04
0.9924,-0.00026054,0.011943,1.0411e-07,0.070421,-0.00026054,0.011943,1.0412e-07,-3.5789e-06,0.00016062,-1.0388e-07,-3.5789e-06,0.00016062,-1.0388e-07,1e-10,0,-7.0493e-29,1,0.01525,0.08025,0,0.04
0.99345,-0.00026164,0.011993,9.4234e-08,0.060026,-0.00026164,0.011993,9.4243e-08,-2.9564e-06,0.0001325,-9.1839e-08,-2.9564e-06,0.0001325,-9.1839e-08,1e-10,0,3.3332e-14,1,0.0155,0.0805,0,0.04
0.99451,-0.00026274,0.012043,8.4354e-08,0.049631,-0.00026274,0.012043,8.4361e-08,-2.3338e-06,0.00010438,-7.9796e-08,-2.3338e-06,0.00010438,-7.9796e-08,1e-10,0,7.4765e-14,1,0.01575,0.08075,0,0.04
0.99556,-0.00026383,0.012093,7.4473e-08,0.039236,-0.00026383,0.012093,7.448e-08,-1.7113e-06,7.6267e-05,-6.7752e-08,-1.7113e-06,7.6267e-05,-6.7752e-08,9.9999e-11,-6.7482e-17,0,1,0.016,0.081,0,0.04
0.99612,-0.0002648,0.012137,6.7114e-08,0.033627,-0.0002648,0.012137,6.712e-08,-1.4228e-06,6.3306e-05,-5.8439e-08,-1.4228e-06,6.3306e-05,-5.8439e-08,1e-10,0,7.2851e-14,1,0.01625,0.08125,0,0.04
0.99668,-0.00026577,0.012182,5.9755e-08,0.028017,-0.00026577,0.012182,5.976e-08,-1.1344e-06,5.0344e-05,-4.9127e-08,-1.1344e-06,5.0344e-05,-4.9127e-08,1e-10,0,3.2279e-14,1,0.0165,0.0815,0,0.04
0.99724,-0.00026674,0.012226,5.2396e-08,0.022408,-0.00026674,0.012226,5.24e-08,-8.459e-07,3.7383e-05,-3.9814e-08,-8.459e-07,3.7383e-05,-3.9814e-08,1e-10,6.8575e-17,0,1,0.01675,0.08175,0,0.04
0.9976,-0.00026766,0.012268,4.6769e-08,0.018918,-0.00026766,0.012268,4.6772e-08,-6.8368e-07,3.0109e-05,-3.3341e-08,-6.8368e-07,3.0109e-05,-3.3341e-08,1e-10,0,4.2296e-28,1,0.017,0.082,0,0.04
0.9979,-0.00026856,0.012309,4.1574e-08,0.015958,-0.00026856,0.012309,4.1577e-08,-5.5303e-07,2.4257e-05,-2.7579e-08,-5.5303e-07,2.4257e-05,-2.7579e-08,1e-10,0,4.5225e-14,1,0.01725,0.08225,0,0.04
0.99821,-0.00026946,0.01235,3.638e-08,0.012999,-0.00026946,0.01235,3.6382e-08,-4.2238e-07,1.8405e-05,-2.1817e-08,-4.2238e-07,1.8405e-05,-2.1817e-08,1e-10,6.858e-17,8.4592e-28,1,0.0175,0.0825,0,0.04
0.99843,-0.00027034,0.01239,3.216e-08,0.010882,-0.00027034,0.01239,3.2162e-08,-3.3436e-07,1.448e-05,-1.773e-08,-3.3436e-07,1.448e-05,-1.773e-08,9.9997e-11,-6.7493e-17,-2.8197e-28,1,0.01775,0.08275,0,0.04
0.9986,-0.00027121,0.01243,2.8589e-08,0.0093261,-0.00027121,0.01243,2.8591e-08,-2.7475e-07,1.1839e-05,-1.476e-08,-2.7475e-07,1.1839e-05,-1.476e-08,1e-10,0,-1.6343e-22,1,0.018,0.083,0,0.04
0.99877,-0.00027207,0.012469,2.5018e-08,0.0077704,-0.00027207,0.012469,2.5019e-08,-2.1514e-07,9.1988e-06,-1.1791e-08,-2.1514e-07,9.1988e-06,-1.1791e-08,1e-10,6.8584e-17,-2.8197e-28,1,0.01825,0.08325,0,0.04
0.99891,-0.00027293,0.012508,2.1899e-08,0.0065057,-0.00027293,0.012508,2.19e-08,-1.6796e-07,7.1288e-06,-9.2868e-09,-1.6796e-07,7.1288e-06,-9.2868e-09,1e-10,6.8586e-17,3.5247e-29,1,0.0185,0.0835,0,0.04
0.99901,-0.00027377,0.012547,1.9459e-08,0.0056773,-0.00027377,0.012547,1.946e-08,-1.3944e-07,5.9149e-06,-7.4819e-09,-1.3944e-07,5.9149e-06,-7.4819e-09,1.0001e-10,6.8587e-17,7.4096e-15,1,0.01875,0.08375,0,0.04
0.99911,-0.00027462,0.012586,1.7019e-08,0.0048489,-0.00027462,0.012586,1.702e-08,-1.1093e-07,4.7009e-06,-5.6771e-09,-1.1093e-07,4.7009e-06,-5.6771e-09,1.0001e-10,6.8588e-17,1.7623e-29,1,0.019,0.084,0,0.04
0.99924,-0.00027547,0.012625,1.4711e-08,0.004093,-0.00027547,0.012625,1.4712e-08,-8.5088e-08,3.6091e-06,-3.8788e-09,-8.5088e-08,3.6091e-06,-3.8788e-09,1e-10,1.0887e-18,7.0493e-29,1,0.01925,0.08425,0,0.04
0.99949,-0.00027636,0.012665,1.2936e-08,0.0036269,-0.00027636,0.012665,1.2937e-08,-6.998e-08,3.0059e-06,-2.1068e-09,-6.998e-08,3.0059e-06,-2.1068e-09,1e-10,0,2.8822e-14,1,0.0195,0.0845,0,0.04
0.99973,-0.00027725,0.012706,1.1162e-08,0.0031608,-0.00027725,0.012706,1.1162e-08,-5.4872e-08,2.4027e-06,-3.3479e-10,-5.4872e-08,2.4027e-06,-3.3479e-10,1e-10,0,6.4653e-14,1,0.01975,0.08475,0,0.04
0.99998,-0.00027814,0.012747,9.3865e-09,0.0026947,-0.00027814,0.012747,9.3868e-09,-3.9763e-08,1.7995e-06,1.4372e-09,-3.9763e-08,1.7995e-06,1.4372e-09,1e-10,1.0887e-18,-7.0493e-29,1,0.02,0.085,0,0.04
0.99987,-0.00027892,0.012783,8.3134e-09,0.0024647,-0.00027892,0.012783,8.3137e-09,-3.3287e-08,1.5453e-06,3.0107e-09,-3.3287e-08,1.5453e-06,3.0107e-09,1e-10,0,0,1,0.02025,0.08525,0,0.04
0.99976,-0.00027971,0.012819,7.2403e-09,0.0022347,-0.00027971,0.012819,7.2406e-09,-2.681e-08,1.2911e-06,4.5841e-09,-2.681e-08,1.2911e-06,4.5841e-09,1e-10,0,0,1,0.0205,0.0855,0,0.04
0.99965,-0.0002805,0.012855,6.1672e-09,0.0020047,-0.0002805,0.012855,6.1674e-09,-2.0333e-08,1.037e-06,6.1575e-09,-2.0333e-08,1.037e-06,6.1575e-09,9.9986e-11,-6.7502e-17,0,1,0.02075,0.08575,0,0.04
0.99954,-0.00028129,0.012891,5.0941e-09,0.0017747,-0.00028129,0.012891,5.0943e-09,-1.3857e-08,7.8278e-07,7.731e-09,-1.3857e-08,7.8278e-07,7.731e-09,9.9984e-11,-6.7503e-17,1.4099e-28,1,0.021,0.086,0,0.04
0.99956,-0.00028211,0.012929,4.3107e-09,0.001633,-0.00028211,0.012929,4.3109e-09,-1.1423e-08,6.6549e-07,8.7219e-09,-1.1423e-08,6.6549e-07,8.7219e-09,1e-10,0,0,1,0.02125,0.08625,0,0.04
0.99959,-0.00028293,0.012967,3.5274e-09,0.0014914,-0.00028293,0.012967,3.5275e-09,-8.9901e-09,5.482e-07,9.7129e-09,-8.9901e-09,5.482e-07,9.7129e-09,1e-10,0,1.1506e-22,1,0.0215,0.0865,0,0.04
0.99961,-0.00028376,0.013004,2.744e-09,0.0013497,-0.00028376,0.013004,2.7441e-09,-6.5569e-09,4.3091e-07,1.0704e-08,-6.5569e-09,4.3091e-07,1.0704e-08,9.9979e-11,-6.7505e-17,0,1,0.02175,0.08675,0,0.04
0.99964,-0.00028458,0.013042,1.9606e-09,0.001208,-0.00028458,0.013042,1.9608e-09,-4.1237e-09,3.1362e-07,1.1695e-08,-4.1237e-09,3.1362e-07,1.1695e-08,1e-10,0,1.1279e-27,1,0.022,0.087,0,0.04
0.99965,-0.00028541,0.01308,1.2952e-09,0.0011215,-0.00028541,0.01308,1.2953e-09,-3.764e-09,2.6344e-07,1.1256e-08,-3.764e-09,2.6344e-07,1.1256e-08,1e-10,0,1.7623e-29,1,0.02225,0.08725,0,0.04
0.99967,-0.00028623,0.013118,6.2979e-10,0.0010349,-0.00028623,0.013118,6.2994e-10,-3.4044e-09,2.1327e-07,1.0817e-08,-3.4044e-09,2.1327e-07,1.0817e-08,1e-10,0,0,1,0.0225,0.0875,0,0.04
0.99969,-0.00028705,0.013155,-3.5632e-11,0.00094837,-0.00028705,0.013155,-3.5483e-11,-3.0448e-09,1.6309e-07,1.0378e-08,-3.0448e-09,1.6309e-07,1.0378e-08,1.0003e-10,6.8564e-17,3.5247e-29,1,0.02275,0.08775,0,0.04
0.9997,-0.00028787,0.013193,-7.0103e-10,0.00086181,-0.00028787,0.013193,-7.0089e-10,-2.6851e-09,1.1292e-07,9.9387e-09,-2.6851e-09,1.1292e-07,9.9387e-09,1e-10,0,4.9345e-28,1,0.023,0.088,0,0.04
0.99971,-0.00028869,0.013231,-1.1633e-09,0.00079721,-0.00028869,0.013231,-1.1632e-09,-2.7235e-09,9.2281e-08,8.4295e-09,-2.7235e-09,9.2281e-08,8.4295e-09,1.0004e-10,6.8499e-17,0,1,0.02325,0.08825,0,0.04
0.99973,-0.00028952,0.013268,-1.6256e-09,0.00073261,-0.00028952,0.013268,-1.6255e-09,-2.7618e-09,7.164e-08,6.9202e-09,-2.7618e-09,7.164e-08,6.9202e-09,1e-10,0,0,1,0.0235,0.0885,0,0.04
0.99974,-0.00029034,0.013306,-2.0879e-09,0.00066801,-0.00029034,0.013306,-2.0878e-09,-2.8001e-09,5.1001e-08,5.4109e-09,-2.8001e-09,5.1001e-08,5.4109e-09,1e-10,0,3.5247e-29,1,0.02375,0.08875,0,0.04
0.99975,-0.00029116,0.013343,-2.5503e-09,0.00060341,-0.00029116,0.013343,-2.5501e-09,-2.8384e-09,3.036e-08,3.9016e-09,-2.8384e-09,3.036e-08,3.9016e-09,1.0005e-10,6.8333e-17,-1.4099e-28,1,0.024,0.089,0,0.04
0.99906,-0.00029177,0.013372,-2.2982e-09,0.00054953,-0.00029177,0.013372,-2.2981e-09,-2.4663e-09,2.3669e-08,2.9715e-09,-2.4663e-09,2.3669e-08,2.9715e-09,0.4821,0.00060947,0,1,0.02425,0.08925,0,0.04
0.99837,-0.00029238,0.0134,-2.0461e-09,0.00049565,-0.00029238,0.0134,-2.046e-09,-2.0942e-09,1.6978e-08,2.0413e-09,-2.0942e-09,1.6978e-08,2.0413e-09,0.96422,0.001219,0,1,0.0245,0.0895,0,0.04
0.99768,-0.000293,0.013428,-1.794e-09,0.00044177,-0.000293,0.013428,-1.7939e-09,-1.7221e-09,1.0286e-08,1.1111e-09,-1.7221e-09,1.0286e-08,1.1111e-09,1.4463,0.0018284,-1.7623e-29,1,0.02475,0.08975,0,0.04
0.99699,-0.00029361,0.013456,-1.5419e-09,0.00038789,-0.00029361,0.013456,-1.5419e-09,-1.35e-09,3.595e-09,1.8093e-10,-1.35e-09,3.595e-09,1.8093e-10,1.9284,0.0024379,0,1,0.025,0.09,0,0.04
