"w","U:0","U:1","U:2","StrainRate","U_0:0","U_0:1","U_0:2","ddt0(U):0","ddt0(U):1","ddt0(U):2","ddtCorrDdt0(U):0","ddtCorrDdt0(U):1","ddtCorrDdt0(U):2","nu_fluid","p","theta","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00034129,-7.6291e-08,3.5223e-06,-7.5642e-10,0.0022653,-7.6293e-08,3.5224e-06,-7.5646e-10,2.4264e-08,-1.1289e-06,4.8391e-10,2.4264e-08,-1.1289e-06,4.8391e-10,1.0001e-10,3.2638e-17,3.5247e-29,1,0.00375,0.06875,0,0.03
0.00038479,-8.6237e-08,3.9816e-06,-8.589e-10,0.0026431,-8.624e-08,3.9818e-06,-8.5896e-10,2.938e-08,-1.3661e-06,5.6889e-10,2.938e-08,-1.3661e-06,5.6889e-10,1e-10,0,0,1,0.004,0.069,0,0.03
0.00046831,-1.0549e-07,4.8703e-06,-1.0625e-09,0.0035333,-1.0549e-07,4.8705e-06,-1.0626e-09,4.1432e-08,-1.9237e-06,7.4355e-10,4.1432e-08,-1.9237e-06,7.4355e-10,1e-10,0,3.5247e-29,1,0.00425,0.06925,0,0.03
0.00055183,-1.2474e-07,5.759e-06,-1.2662e-09,0.0044234,-1.2474e-07,5.7592e-06,-1.2663e-09,5.3484e-08,-2.4812e-06,9.182e-10,5.3484e-08,-2.4812e-06,9.182e-10,9.9996e-11,-3.4814e-17,4.7215e-14,1,0.0045,0.0695,0,0.03
0.00063535,-1.4399e-07,6.6477e-06,-1.4698e-09,0.0053136,-1.44e-07,6.6479e-06,-1.4699e-09,6.5537e-08,-3.0388e-06,1.0928e-09,6.5537e-08,-3.0388e-06,1.0928e-09,1e-10,0,0,1,0.00475,0.06975,0,0.03
0.00079382,-1.808e-07,8.346e-06,-1.8429e-09,0.0071718,-1.8081e-07,8.3464e-06,-1.8431e-09,9.1328e-08,-4.2299e-06,1.4213e-09,9.1328e-08,-4.2299e-06,1.4213e-09,1e-10,0,-1.4099e-28,1,0.005,0.07,0,0.03
0.00097104,-2.22e-07,1.0247e-05,-2.2584e-09,0.0092718,-2.2202e-07,1.0247e-05,-2.2586e-09,1.2055e-07,-5.5794e-06,1.7882e-09,1.2055e-07,-5.5794e-06,1.7882e-09,1e-10,3.3727e-17,-3.9789e-14,1,0.00525,0.07025,0,0.03
0.0011483,-2.6321e-07,1.2147e-05,-2.6739e-09,0.011372,-2.6322e-07,1.2148e-05,-2.6741e-09,1.4978e-07,-6.9288e-06,2.1551e-09,1.4978e-07,-6.9288e-06,2.1551e-09,1e-10,0,-8.4592e-28,1,0.0055,0.0705,0,0.03
0.0014567,-3.3547e-07,1.5478e-05,-3.3474e-09,0.01513,-3.3549e-07,1.5479e-05,-3.3477e-09,2.0414e-07,-9.4361e-06,2.7531e-09,2.0414e-07,-9.4361e-06,2.7531e-09,1e-10,3.3727e-17,7.0493e-29,1,0.00575,0.07075,0,0.03
0.0018525,-4.2843e-07,1.9763e-05,-4.1929e-09,0.019994,-4.2846e-07,1.9764e-05,-4.1932e-09,2.7526e-07,-1.2715e-05,3.5053e-09,2.7526e-07,-1.2715e-05,3.5053e-09,1e-10,0,0,1,0.006,0.071,0,0.03
0.0022484,-5.2139e-07,2.4047e-05,-5.0384e-09,0.024857,-5.2142e-07,2.4049e-05,-5.0388e-09,3.4637e-07,-1.5994e-05,4.2573e-09,3.4637e-07,-1.5994e-05,4.2573e-09,1e-10,0,1.0574e-28,1,0.00625,0.07125,0,0.03
0.0028431,-6.6197e-07,3.0523e-05,-6.2129e-09,0.032089,-6.6201e-07,3.0525e-05,-6.2135e-09,4.5659e-07,-2.1073e-05,5.2882e-09,4.5659e-07,-2.1073e-05,5.2882e-09,9.9999e-11,-3.4815e-17,0,1,0.0065,0.0715,0,0.03
0.0037361,-8.7396e-07,4.0285e-05,-7.881e-09,0.042874,-8.7402e-07,4.0288e-05,-7.8817e-09,6.2547e-07,-2.885e-05,6.7372e-09,6.2547e-07,-2.885e-05,6.7372e-09,1e-10,-3.4815e-17,1.1231e-14,1,0.00675,0.07175,0,0.03
0.0046291,-1.0859e-06,5.0046e-05,-9.5491e-09,0.053659,-1.086e-06,5.005e-05,-9.5499e-09,7.9434e-07,-3.6627e-05,8.1861e-09,7.9434e-07,-3.6627e-05,8.1861e-09,1e-10,3.2639e-17,3.5247e-29,1,0.007,0.072,0,0.03
0.0057367,-1.35e-06,6.2201e-05,-1.1506e-08,0.066755,-1.3501e-06,6.2205e-05,-1.1507e-08,1.0056e-06,-4.6352e-05,9.8573e-09,1.0056e-06,-4.6352e-05,9.8573e-09,1e-10,3.3727e-17,-7.0493e-29,1,0.00725,0.07225,0,0.03
0.0077025,-1.8221e-06,8.3922e-05,-1.4616e-08,0.089094,-1.8222e-06,8.3928e-05,-1.4617e-08,1.3864e-06,-6.387e-05,1.2417e-08,1.3864e-06,-6.387e-05,1.2417e-08,1e-10,0,4.3486e-14,1,0.0075,0.0725,0,0.03
0.0096684,-2.2942e-06,0.00010564,-1.7726e-08,0.11144,-2.2944e-06,0.00010565,-1.7727e-08,1.7672e-06,-8.1388e-05,1.4977e-08,1.7672e-06,-8.1388e-05,1.4977e-08,1e-10,0,3.5247e-29,1,0.00775,0.07275,0,0.03
0.011634,-2.7663e-06,0.00012737,-2.0836e-08,0.13377,-2.7665e-06,0.00012738,-2.0838e-08,2.148e-06,-9.8906e-05,1.7536e-08,2.148e-06,-9.8906e-05,1.7536e-08,1e-10,0,4.2296e-28,1,0.008,0.073,0,0.03
0.015744,-3.7649e-06,0.00017328,-2.6191e-08,0.17602,-3.7652e-06,0.00017329,-2.6194e-08,2.9422e-06,-0.00013541,2.1559e-08,2.9422e-06,-0.00013541,2.1559e-08,1e-10,-3.4815e-17,1.4099e-28,1,0.00825,0.07325,0,0.03
0.019853,-4.7636e-06,0.0002192,-3.1547e-08,0.21826,-4.7639e-06,0.00021921,-3.1549e-08,3.7363e-06,-0.00017191,2.5581e-08,3.7363e-06,-0.00017191,2.5581e-08,1e-10,-6.7455e-17,2.2912e-13,1,0.0085,0.0735,0,0.03
0.023962,-5.7622e-06,0.00026511,-3.6902e-08,0.2605,-5.7626e-06,0.00026513,-3.6905e-08,4.5304e-06,-0.00020841,2.9604e-08,4.5304e-06,-0.00020841,2.9604e-08,1e-10,0,2.2558e-27,1,0.00875,0.07375,0,0.03
0.031167,-7.5321e-06,0.00034644,-4.4628e-08,0.32599,-7.5327e-06,0.00034647,-4.4632e-08,5.8809e-06,-0.00027044,3.4663e-08,5.8809e-06,-0.00027044,3.4663e-08,1e-10,-3.4815e-17,-7.0493e-29,1,0.009,0.074,0,0.03
0.039145,-9.4947e-06,0.00043663,-5.2947e-08,0.39728,-9.4955e-06,0.00043666,-5.2951e-08,7.3705e-06,-0.00033886,3.9982e-08,7.3705e-06,-0.00033886,3.9982e-08,1e-10,0,-3.618e-14,1,0.00925,0.07425,0,0.03
0.047123,-1.1457e-05,0.00052682,-6.1266e-08,0.46858,-1.1458e-05,0.00052686,-6.1271e-08,8.8601e-06,-0.00040728,4.5301e-08,8.8601e-06,-0.00040728,4.5301e-08,1e-10,0,-5.6395e-28,1,0.0095,0.0745,0,0.03
0.058798,-1.4356e-05,0.00065994,-7.1367e-08,0.56006,-1.4357e-05,0.00065999,-7.1372e-08,1.0916e-05,-0.00050168,5.0509e-08,1.0916e-05,-0.00050168,5.0509e-08,1e-10,0,3.5247e-29,1,0.00975,0.07475,0,0.03
0.072936,-1.7877e-05,0.00082169,-8.2657e-08,0.665,-1.7879e-05,0.00082175,-8.2662e-08,1.335e-05,-0.00061341,5.5644e-08,1.335e-05,-0.00061341,5.5644e-08,1e-10,0,0,1,0.01,0.075,0,0.03
0.087074,-2.1399e-05,0.00098344,-9.3946e-08,0.76993,-2.1401e-05,0.00098351,-9.3952e-08,1.5783e-05,-0.00072514,6.0779e-08,1.5783e-05,-0.00072514,6.0779e-08,1e-10,-3.2639e-17,3.5247e-29,1,0.01025,0.07525,0,0.03
0.10458,-2.5788e-05,0.001185,-1.0572e-07,0.88519,-2.579e-05,0.0011851,-1.0573e-07,1.8571e-05,-0.00085312,6.4391e-08,1.8571e-05,-0.00085312,6.4391e-08,1e-10,0,1.4099e-28,1,0.0105,0.0755,0,0.03
0.12713,-3.1479e-05,0.0014463,-1.1824e-07,1.0159,-3.1481e-05,0.0014464,-1.1824e-07,2.1891e-05,-0.0010055,6.5717e-08,2.1891e-05,-0.0010055,6.5717e-08,1e-10,0,9.5454e-15,1,0.01075,0.07575,0,0.03
0.14968,-3.717e-05,0.0017076,-1.3075e-07,1.1467,-3.7172e-05,0.0017077,-1.3076e-07,2.5211e-05,-0.0011579,6.7043e-08,2.5211e-05,-0.0011579,6.7043e-08,1e-10,0,-3.5247e-29,1,0.011,0.076,0,0.03
0.17413,-4.3361e-05,0.0019919,-1.4259e-07,1.2776,-4.3364e-05,0.001992,-1.4259e-07,2.8574e-05,-0.0013122,6.6563e-08,2.8574e-05,-0.0013122,6.6563e-08,1e-10,-3.4815e-17,1.4099e-28,1,0.01125,0.07625,0,0.03
0.20616,-5.1556e-05,0.0023681,-1.5171e-07,1.4089,-5.1559e-05,0.0023682,-1.5172e-07,3.2111e-05,-0.0014745,5.8856e-08,3.2111e-05,-0.0014745,5.8856e-08,1e-10,0,3.7022e-14,1,0.0115,0.0765,0,0.03
0.2382,-5.9751e-05,0.0027443,-1.6084e-07,1.5403,-5.9754e-05,0.0027444,-1.6085e-07,3.5649e-05,-0.0016369,5.1149e-08,3.5649e-05,-0.0016369,5.1149e-08,1e-10,-3.4815e-17,8.3028e-14,1,0.01175,0.07675,0,0.03
0.27023,-6.7945e-05,0.0031204,-1.6997e-07,1.6717,-6.7949e-05,0.0031206,-1.6997e-07,3.9186e-05,-0.0017992,4.3442e-08,3.9186e-05,-0.0017992,4.3442e-08,1e-10,0,7.0493e-29,1,0.012,0.077,0,0.03
0.31043,-7.8383e-05,0.0035996,-1.6845e-07,1.7663,-7.8387e-05,0.0035997,-1.6845e-07,4.1704e-05,-0.0019147,2.4263e-08,4.1704e-05,-0.0019147,2.4263e-08,1e-10,0,8.0794e-14,1,0.01225,0.07725,0,0.03
0.35063,-8.8821e-05,0.0040787,-1.6693e-07,1.861,-8.8826e-05,0.0040789,-1.6693e-07,4.4222e-05,-0.0020303,5.0846e-09,4.4222e-05,-0.0020303,5.0846e-09,1e-10,3.3727e-17,3.5793e-14,1,0.0125,0.0775,0,0.03
0.39082,-9.9259e-05,0.0045578,-1.6542e-07,1.9556,-9.9264e-05,0.004558,-1.6542e-07,4.6741e-05,-0.0021458,-1.4094e-08,4.6741e-05,-0.0021458,-1.4094e-08,1e-10,3.3727e-17,7.0493e-29,1,0.01275,0.07775,0,0.03
0.43432,-0.00011071,0.0050835,-1.5047e-07,1.9944,-0.00011072,0.0050837,-1.5047e-07,4.7531e-05,-0.0021819,-3.6877e-08,4.7531e-05,-0.0021819,-3.6877e-08,1e-10,0,1.7623e-29,1,0.013,0.078,0,0.03
0.47863,-0.00012242,0.0056208,-1.3217e-07,2.0193,-0.00012242,0.005621,-1.3216e-07,4.7888e-05,-0.0021981,-6.056e-08,4.7888e-05,-0.0021981,-6.056e-08,1e-10,-3.4816e-17,8.682e-15,1,0.01325,0.07825,0,0.03
0.52295,-0.00013413,0.0061581,-1.1386e-07,2.0441,-0.00013413,0.0061583,-1.1385e-07,4.8246e-05,-0.0022144,-8.4245e-08,4.8246e-05,-0.0022144,-8.4245e-08,1e-10,3.3728e-17,-3.5247e-29,1,0.0135,0.0785,0,0.03
0.56634,-0.00014574,0.0066908,-8.6346e-08,2.0212,-0.00014574,0.006691,-8.6336e-08,4.719e-05,-0.0021656,-1.0162e-07,4.719e-05,-0.0021656,-1.0162e-07,1e-10,-3.4816e-17,-4.2296e-28,1,0.01375,0.07875,0,0.03
0.60913,-0.00015728,0.0072206,-5.2693e-08,1.9665,-0.00015729,0.0072208,-5.2681e-08,4.5191e-05,-0.0020735,-1.1479e-07,4.5191e-05,-0.0020735,-1.1479e-07,1e-10,3.3728e-17,-1.7786e-22,1,0.014,0.079,0,0.03
0.65191,-0.00016883,0.0077503,-1.904e-08,1.9118,-0.00016884,0.0077505,-1.9028e-08,4.3192e-05,-0.0019814,-1.2797e-07,4.3192e-05,-0.0019814,-1.2797e-07,1e-10,3.264e-17,-2.8197e-28,1,0.01425,0.07925,0,0.03
0.69205,-0.00017977,0.0082522,1.612e-08,1.8331,-0.00017978,0.0082524,1.6133e-08,4.0619e-05,-0.001863,-1.3324e-07,4.0619e-05,-0.001863,-1.3324e-07,1e-10,0,7.0493e-29,1,0.0145,0.0795,0,0.03
0.7282,-0.00018982,0.0087125,5.3543e-08,1.7185,-0.00018982,0.0087127,5.3555e-08,3.7185e-05,-0.0017049,-1.2667e-07,3.7185e-05,-0.0017049,-1.2667e-07,1e-10,-3.4816e-17,8.5534e-15,1,0.01475,0.07975,0,0.03
0.76436,-0.00019986,0.0091727,9.0964e-08,1.6038,-0.00019986,0.0091729,9.0976e-08,3.375e-05,-0.0015469,-1.201e-07,3.375e-05,-0.0015469,-1.201e-07,1e-10,3.3729e-17,-1.7623e-29,1,0.015,0.08,0,0.03
0.79864,-0.00020944,0.009612,1.2615e-07,1.4847,-0.00020944,0.0096121,1.2616e-07,3.0293e-05,-0.0013878,-1.109e-07,3.0293e-05,-0.0013878,-1.109e-07,1e-10,0,-1.4099e-28,1,0.01525,0.08025,0,0.03
0.82543,-0.0002172,0.0099672,1.524e-07,1.3478,-0.0002172,0.0099673,1.5241e-07,2.675e-05,-0.001225,-9.1149e-08,2.675e-05,-0.001225,-9.1149e-08,1e-10,-3.4817e-17,3.3332e-14,1,0.0155,0.0805,0,0.03
0.85223,-0.00022496,0.010322,1.7866e-07,1.2108,-0.00022496,0.010322,1.7866e-07,2.3207e-05,-0.0010621,-7.1398e-08,2.3207e-05,-0.0010621,-7.1398e-08,1e-10,0,7.4765e-14,1,0.01575,0.08075,0,0.03
0.87902,-0.00023272,0.010678,2.0491e-07,1.0738,-0.00023272,0.010678,2.0491e-07,1.9663e-05,-0.00089929,-5.1648e-08,1.9663e-05,-0.00089929,-5.1648e-08,1e-10,0,7.0493e-29,1,0.016,0.081,0,0.03
0.89652,-0.00023814,0.010925,2.1221e-07,0.94986,-0.00023814,0.010925,2.1221e-07,1.6915e-05,-0.00077322,-3.3101e-08,1.6915e-05,-0.00077322,-3.3101e-08,1e-10,-3.4818e-17,7.2851e-14,1,0.01625,0.08125,0,0.03
0.91402,-0.00024356,0.011173,2.1951e-07,0.82589,-0.00024356,0.011173,2.1951e-07,1.4168e-05,-0.00064715,-1.4554e-08,1.4168e-05,-0.00064715,-1.4554e-08,1e-10,-3.4819e-17,3.2279e-14,1,0.0165,0.0815,0,0.03
0.93152,-0.00024898,0.01142,2.2681e-07,0.70191,-0.00024898,0.011421,2.2681e-07,1.142e-05,-0.00052108,3.9934e-09,1.142e-05,-0.00052108,3.9934e-09,1e-10,0,0,1,0.01675,0.08175,0,0.03
0.94316,-0.00025289,0.011599,2.2135e-07,0.60359,-0.00025289,0.011599,2.2135e-07,9.4861e-06,-0.0004325,1.493e-08,9.4861e-06,-0.0004325,1.493e-08,1e-10,0,0,1,0.017,0.082,0,0.03
0.95333,-0.00025642,0.01176,2.1269e-07,0.51168,-0.00025642,0.01176,2.1269e-07,7.7558e-06,-0.0003533,2.3964e-08,7.7558e-06,-0.0003533,2.3964e-08,1e-10,-3.4821e-17,4.5225e-14,1,0.01725,0.08225,0,0.03
0.9635,-0.00025995,0.011921,2.0404e-07,0.41976,-0.00025995,0.011921,2.0403e-07,6.0255e-06,-0.00027409,3.2999e-08,6.0255e-06,-0.00027409,3.2999e-08,1e-10,3.3733e-17,0,1,0.0175,0.0825,0,0.03
0.97077,-0.00026272,0.012047,1.91e-07,0.34819,-0.00026272,0.012047,1.91e-07,4.7782e-06,-0.00021707,3.6928e-08,4.7782e-06,-0.00021707,3.6928e-08,1e-10,3.2645e-17,-1.4099e-28,1,0.01775,0.08275,0,0.03
0.97611,-0.00026499,0.01215,1.7504e-07,0.29017,-0.00026499,0.01215,1.7504e-07,3.8528e-06,-0.00017484,3.7454e-08,3.8528e-06,-0.00017484,3.7454e-08,1e-10,-3.4822e-17,-1.6328e-22,1,0.018,0.083,0,0.03
0.98144,-0.00026725,0.012253,1.5908e-07,0.23215,-0.00026725,0.012253,1.5908e-07,2.9274e-06,-0.00013261,3.798e-08,2.9274e-06,-0.00013261,3.798e-08,1e-10,6.747e-17,-2.8197e-28,1,0.01825,0.08325,0,0.03
0.98568,-0.00026922,0.012343,1.4322e-07,0.1845,-0.00026922,0.012343,1.4321e-07,2.1981e-06,-9.9359e-05,3.6993e-08,2.1981e-06,-9.9359e-05,3.6993e-08,1e-10,-3.4824e-17,3.5247e-29,1,0.0185,0.0835,0,0.03
0.98826,-0.00027075,0.012412,1.2749e-07,0.1524,-0.00027075,0.012412,1.2749e-07,1.7629e-06,-7.9584e-05,3.3736e-08,1.7629e-06,-7.9584e-05,3.3736e-08,1e-10,0,7.4096e-15,1,0.01875,0.08375,0,0.03
0.99083,-0.00027228,0.012482,1.1177e-07,0.1203,-0.00027228,0.012482,1.1176e-07,1.3277e-06,-5.981e-05,3.0479e-08,1.3277e-06,-5.981e-05,3.0479e-08,1e-10,3.3737e-17,1.7623e-29,1,0.019,0.084,0,0.03
0.99318,-0.00027374,0.012548,9.6688e-08,0.091364,-0.00027374,0.012548,9.6685e-08,9.4102e-07,-4.2252e-05,2.7135e-08,9.4102e-07,-4.2252e-05,2.7135e-08,1e-10,6.7475e-17,7.0493e-29,1,0.01925,0.08425,0,0.03
0.99459,-0.00027496,0.012604,8.419e-08,0.075091,-0.00027496,0.012604,8.4188e-08,7.4856e-07,-3.3564e-05,2.3443e-08,7.4856e-07,-3.3564e-05,2.3443e-08,1e-10,3.3738e-17,2.8822e-14,1,0.0195,0.0845,0,0.03
0.99599,-0.00027617,0.012659,7.1692e-08,0.058817,-0.00027617,0.012659,7.169e-08,5.561e-07,-2.4875e-05,1.9751e-08,5.561e-07,-2.4875e-05,1.9751e-08,1e-10,0,6.4653e-14,1,0.01975,0.08475,0,0.03
0.9974,-0.00027738,0.012714,5.9193e-08,0.042543,-0.00027738,0.012714,5.9192e-08,3.6364e-07,-1.6186e-05,1.6059e-08,3.6364e-07,-1.6186e-05,1.6059e-08,1e-10,0,0,1,0.02,0.085,0,0.03
0.99771,-0.00027829,0.012755,5.228e-08,0.036231,-0.00027829,0.012755,5.2279e-08,3e-07,-1.3336e-05,1.3896e-08,3e-07,-1.3336e-05,1.3896e-08,1e-10,3.2653e-17,3.5247e-29,1,0.02025,0.08525,0,0.03
0.99802,-0.0002792,0.012797,4.5367e-08,0.029919,-0.0002792,0.012797,4.5366e-08,2.3636e-07,-1.0486e-05,1.1732e-08,2.3636e-07,-1.0486e-05,1.1732e-08,1e-10,0,0,1,0.0205,0.0855,0,0.03
0.99833,-0.00028011,0.012838,3.8454e-08,0.023607,-0.00028011,0.012838,3.8454e-08,1.7272e-07,-7.6367e-06,9.5686e-09,1.7272e-07,-7.6367e-06,9.5686e-09,1e-10,0,-3.5247e-29,1,0.02075,0.08575,0,0.03
0.99864,-0.00028101,0.012879,3.1541e-08,0.017294,-0.00028101,0.012879,3.1541e-08,1.0908e-07,-4.7867e-06,7.4051e-09,1.0908e-07,-4.7867e-06,7.4051e-09,9.9999e-11,-3.4833e-17,0,1,0.021,0.086,0,0.03
0.99882,-0.00028188,0.012919,2.7615e-08,0.014594,-0.00028188,0.012919,2.7615e-08,8.9223e-08,-3.9083e-06,6.2955e-09,8.9223e-08,-3.9083e-06,6.2955e-09,1e-10,3.3746e-17,-2.1148e-28,1,0.02125,0.08625,0,0.03
0.999,-0.00028275,0.012959,2.3689e-08,0.011893,-0.00028275,0.012959,2.3688e-08,6.937e-08,-3.0298e-06,5.1858e-09,6.937e-08,-3.0298e-06,5.1858e-09,1e-10,0,1.1535e-22,1,0.0215,0.0865,0,0.03
0.99918,-0.00028362,0.012999,1.9763e-08,0.0091918,-0.00028362,0.012999,1.9762e-08,4.9516e-08,-2.1513e-06,4.0761e-09,4.9516e-08,-2.1513e-06,4.0761e-09,1e-10,3.4838e-17,7.0493e-29,1,0.02175,0.08675,0,0.03
0.99935,-0.00028449,0.013038,1.5836e-08,0.006491,-0.00028449,0.013038,1.5836e-08,2.9663e-08,-1.2728e-06,2.9665e-09,2.9663e-08,-1.2728e-06,2.9665e-09,1e-10,0,5.6395e-28,1,0.022,0.087,0,0.03
0.99942,-0.00028533,0.013077,1.3707e-08,0.0055283,-0.00028533,0.013077,1.3707e-08,2.4075e-08,-1.0304e-06,2.5275e-09,2.4075e-08,-1.0304e-06,2.5275e-09,1e-10,3.3752e-17,5.287e-29,1,0.02225,0.08725,0,0.03
0.99949,-0.00028617,0.013115,1.1578e-08,0.0045656,-0.00028617,0.013115,1.1578e-08,1.8488e-08,-7.8798e-07,2.0886e-09,1.8488e-08,-7.8798e-07,2.0886e-09,1e-10,0,0,1,0.0225,0.0875,0,0.03
0.99955,-0.00028701,0.013154,9.4492e-09,0.0036029,-0.00028701,0.013154,9.449e-09,1.29e-08,-5.4557e-07,1.6497e-09,1.29e-08,-5.4557e-07,1.6497e-09,1.0001e-10,3.3755e-17,5.287e-29,1,0.02275,0.08775,0,0.03
0.99962,-0.00028784,0.013192,7.3201e-09,0.0026403,-0.00028784,0.013192,7.3201e-09,7.3129e-09,-3.0316e-07,1.2107e-09,7.3129e-09,-3.0316e-07,1.2107e-09,1.0001e-10,3.3757e-17,-1.4099e-28,1,0.023,0.088,0,0.03
0.99965,-0.00028867,0.01323,6.0426e-09,0.0022709,-0.00028867,0.01323,6.0425e-09,5.8327e-09,-2.4021e-07,1.0412e-09,5.8327e-09,-2.4021e-07,1.0412e-09,1.0001e-10,3.2662e-17,-3.5247e-29,1,0.02325,0.08825,0,0.03
0.99967,-0.0002895,0.013268,4.765e-09,0.0019014,-0.0002895,0.013268,4.765e-09,4.3524e-09,-1.7725e-07,8.7172e-10,4.3524e-09,-1.7725e-07,8.7172e-10,1e-10,0,0,1,0.0235,0.0885,0,0.03
0.9997,-0.00029032,0.013305,3.4875e-09,0.001532,-0.00029032,0.013305,3.4875e-09,2.8722e-09,-1.143e-07,7.0223e-10,2.8722e-09,-1.143e-07,7.0223e-10,1e-10,0,-1.7623e-29,1,0.02375,0.08875,0,0.03
0.99973,-0.00029115,0.013343,2.2099e-09,0.0011626,-0.00029115,0.013343,2.2099e-09,1.3919e-09,-5.1347e-08,5.3273e-10,1.3919e-09,-5.1347e-08,5.3273e-10,1.0001e-10,3.2645e-17,-1.4099e-28,1,0.024,0.089,0,0.03
