"w","U:0","U:1","U:2","StrainRate","U_0:0","U_0:1","U_0:2","ddt0(U):0","ddt0(U):1","ddt0(U):2","ddtCorrDdt0(U):0","ddtCorrDdt0(U):1","ddtCorrDdt0(U):2","nu_fluid","p","theta","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
3.4768e-13,1.932e-15,1.7136e-15,-2.3585e-15,1.0101e-11,1.9553e-15,1.7121e-15,-2.3539e-15,2.5909e-12,-7.7006e-14,3.2266e-12,2.5909e-12,-7.7006e-14,3.2266e-12,1e-10,0,0,1,0.0025,0.0675,0,0.01
5.6994e-13,2.8363e-15,3.3529e-15,-3.7409e-15,1.9699e-11,2.8629e-15,3.3498e-15,-3.7361e-15,3.1286e-12,-5.3239e-14,4.0392e-12,3.1286e-12,-5.3239e-14,4.0392e-12,1.1628e-06,1.5772e-17,1.2687e-14,1,0.00275,0.06775,0,0.01
7.922e-13,3.7407e-15,4.9923e-15,-5.1234e-15,2.9296e-11,3.7705e-15,4.9876e-15,-5.1184e-15,3.6664e-12,-2.9472e-14,4.8518e-12,3.6664e-12,-2.9472e-14,4.8518e-12,1e-10,0,0,1,0.003,0.068,0,0.01
1.2668e-12,5.0787e-15,9.0145e-15,-7.6419e-15,5.8255e-11,5.1126e-15,9.008e-15,-7.6369e-15,4.272e-12,2.5652e-14,5.7915e-12,4.272e-12,2.5652e-14,5.7915e-12,1e-10,0,-1.4099e-28,1,0.00325,0.06825,0,0.01
2.7507e-12,8.1516e-15,2.2568e-14,-1.4705e-14,1.6466e-10,8.1923e-15,2.2559e-14,-1.47e-14,5.1492e-12,2.062e-13,7.2399e-12,5.1492e-12,2.062e-13,7.2399e-12,1e-10,0,4.9028e-14,1,0.0035,0.0685,0,0.01
4.2347e-12,1.1224e-14,3.6122e-14,-2.1768e-14,2.7107e-10,1.1272e-14,3.611e-14,-2.1764e-14,6.0265e-12,3.8675e-13,8.6883e-12,6.0265e-12,3.8675e-13,8.6883e-12,1e-10,0,1.7623e-29,1,0.00375,0.06875,0,0.01
5.7186e-12,1.4297e-14,4.9675e-14,-2.883e-14,3.7747e-10,1.4352e-14,4.9661e-14,-2.8827e-14,6.9038e-12,5.673e-13,1.0137e-11,6.9038e-12,5.673e-13,1.0137e-11,1e-10,0,1.4099e-28,1,0.004,0.069,0,0.01
2.205e-11,2.5043e-14,2.1299e-13,-8.1217e-14,2.0343e-09,2.5113e-14,2.1298e-13,-8.1213e-14,8.1907e-12,1.0327e-12,1.2862e-11,8.1907e-12,1.0327e-12,1.2862e-11,-3.8293e-08,-1.7029e-17,-1.7623e-29,1,0.00425,0.06925,0,0.01
3.8381e-11,3.5787e-14,3.7631e-13,-1.336e-13,3.691e-09,3.5874e-14,3.763e-13,-1.336e-13,9.4776e-12,1.4982e-12,1.5587e-11,9.4776e-12,1.4982e-12,1.5587e-11,1e-10,0,4.7215e-14,1,0.0045,0.0695,0,0.01
5.4712e-11,4.6533e-14,5.3963e-13,-1.8599e-13,5.3478e-09,4.6635e-14,5.3962e-13,-1.8598e-13,1.0765e-11,1.9636e-12,1.8313e-11,1.0765e-11,1.9636e-12,1.8313e-11,1e-10,0,2.1148e-28,1,0.00475,0.06975,0,0.01
2.5851e-10,8.6035e-14,2.6605e-12,-5.9932e-13,2.4866e-08,8.6165e-14,2.6606e-12,-5.993e-13,1.2043e-11,2.6479e-12,2.344e-11,1.2043e-11,2.6479e-12,2.344e-11,3.3369e-09,1.7183e-17,-2.8197e-28,1,0.005,0.07,0,0.01
5.0918e-10,1.3273e-13,5.2708e-12,-1.1029e-12,4.885e-08,1.3289e-13,5.2708e-12,-1.1028e-12,1.332e-11,3.3868e-12,2.9167e-11,1.332e-11,3.3868e-12,2.9167e-11,3.9525e-09,3.3327e-17,-3.9789e-14,1,0.00525,0.07025,0,0.01
7.5985e-10,1.7942e-13,7.8811e-12,-1.6064e-12,7.2834e-08,1.7961e-13,7.8812e-12,-1.6064e-12,1.4597e-11,4.1258e-12,3.4894e-11,1.4597e-11,4.1258e-12,3.4894e-11,8.3983e-10,1.722e-17,-5.6395e-28,1,0.0055,0.0705,0,0.01
3.0123e-09,2.0947e-13,3.1857e-11,-4.38e-12,2.1851e-07,2.097e-13,3.1857e-11,-4.3799e-12,1.4283e-11,4.9441e-12,4.3166e-11,1.4283e-11,4.9441e-12,4.3166e-11,1e-10,0,1.0574e-28,1,0.00575,0.07075,0,0.01
6.5995e-09,2.2843e-13,7.0079e-11,-8.6672e-12,4.4532e-07,2.287e-13,7.008e-11,-8.667e-12,1.2909e-11,5.8154e-12,5.3134e-11,1.2909e-11,5.8154e-12,5.3134e-11,1e-10,0,0,1,0.006,0.071,0,0.01
1.0187e-08,2.4739e-13,1.083e-10,-1.2954e-11,6.7213e-07,2.477e-13,1.083e-10,-1.2954e-11,1.1535e-11,6.6866e-12,6.3103e-11,1.1535e-11,6.6866e-12,6.3103e-11,1.5768e-10,1.7258e-17,1.0574e-28,1,0.00625,0.07125,0,0.01
2.5808e-08,-4.0251e-13,2.7702e-10,-2.4734e-11,1.2929e-06,-4.0218e-13,2.7702e-10,-2.4734e-11,5.7558e-12,7.2881e-12,6.9977e-11,5.7558e-12,7.2881e-12,6.9977e-11,1e-10,0,1.4099e-28,1,0.0065,0.0715,0,0.01
5.9479e-08,-2.0557e-12,6.4146e-10,-4.7753e-11,2.5046e-06,-2.0553e-12,6.4146e-10,-4.7752e-11,-6.632e-12,7.4848e-12,7.2208e-11,-6.632e-12,7.4848e-12,7.2208e-11,1.0944e-10,1.7279e-17,1.1231e-14,1,0.00675,0.07175,0,0.01
9.3149e-08,-3.7088e-12,1.0059e-09,-7.0771e-11,3.7163e-06,-3.7085e-12,1.0059e-09,-7.0771e-11,-1.902e-11,7.6816e-12,7.444e-11,-1.902e-11,7.6816e-12,7.444e-11,1e-10,0,0,1,0.007,0.072,0,0.01
1.5616e-07,-8.5802e-12,1.6932e-09,-1.0318e-10,5.4491e-06,-8.5799e-12,1.6932e-09,-1.0318e-10,-3.49e-11,7.2161e-12,6.9721e-11,-3.49e-11,7.2161e-12,6.9721e-11,1e-10,0,2.1148e-28,1,0.00725,0.07225,0,0.01
3.3654e-07,-2.6324e-11,3.6717e-09,-1.7316e-10,9.2666e-06,-2.6323e-11,3.6717e-09,-1.7316e-10,-6.4747e-11,4.102e-12,3.7202e-11,-6.4747e-11,4.102e-12,3.7202e-11,1e-10,0,4.3486e-14,1,0.0075,0.0725,0,0.01
5.1692e-07,-4.4068e-11,5.6502e-09,-2.4313e-10,1.3084e-05,-4.4068e-11,5.6502e-09,-2.4313e-10,-9.4594e-11,9.8776e-13,4.6818e-12,-9.4594e-11,9.8776e-13,4.6818e-12,1.0074e-10,1.7317e-17,1.7623e-29,1,0.00775,0.07275,0,0.01
6.9729e-07,-6.1811e-11,7.6287e-09,-3.1311e-10,1.6902e-05,-6.1811e-11,7.6287e-09,-3.1311e-10,-1.2444e-10,-2.1264e-12,-2.7837e-11,-1.2444e-10,-2.1264e-12,-2.7837e-11,1e-10,0,4.2296e-28,1,0.008,0.073,0,0.01
1.2824e-06,-1.4746e-10,1.4131e-08,-4.4475e-10,2.4944e-05,-1.4746e-10,1.4131e-08,-4.4475e-10,-1.5441e-10,-9.923e-12,-8.9205e-11,-1.5441e-10,-9.923e-12,-8.9205e-11,1e-10,0,2.1148e-28,1,0.00825,0.07325,0,0.01
1.8676e-06,-2.331e-10,2.0633e-08,-5.7638e-10,3.2987e-05,-2.331e-10,2.0633e-08,-5.7638e-10,-1.8437e-10,-1.7719e-11,-1.5057e-10,-1.8437e-10,-1.7719e-11,-1.5057e-10,1e-10,0,2.2912e-13,1,0.0085,0.0735,0,0.01
2.4527e-06,-3.1874e-10,2.7135e-08,-7.0802e-10,4.1029e-05,-3.1875e-10,2.7135e-08,-7.0802e-10,-2.1434e-10,-2.5516e-11,-2.1194e-10,-2.1434e-10,-2.5516e-11,-2.1194e-10,1.0013e-10,1.7348e-17,2.2558e-27,1,0.00875,0.07375,0,0.01
3.633e-06,-5.3343e-10,4.0409e-08,-8.7707e-10,5.3495e-05,-5.3343e-10,4.0409e-08,-8.7707e-10,-2.227e-10,-3.376e-11,-2.5915e-10,-2.227e-10,-3.376e-11,-2.5915e-10,9.9896e-11,-1.7354e-17,0,1,0.009,0.074,0,0.01
4.9622e-06,-7.8037e-10,5.5376e-08,-1.0555e-09,6.7066e-05,-7.8037e-10,5.5376e-08,-1.0555e-09,-2.2567e-10,-4.2116e-11,-3.0282e-10,-2.2567e-10,-4.2116e-11,-3.0282e-10,1.0009e-10,1.736e-17,-3.618e-14,1,0.00925,0.07425,0,0.01
6.2914e-06,-1.0273e-09,7.0343e-08,-1.2339e-09,8.0638e-05,-1.0273e-09,7.0343e-08,-1.2339e-09,-2.2864e-10,-5.0473e-11,-3.465e-10,-2.2864e-10,-5.0473e-11,-3.465e-10,1e-10,0,-8.4592e-28,1,0.0095,0.0745,0,0.01
8.322e-06,-1.4474e-09,9.3434e-08,-1.4293e-09,0.00010053,-1.4474e-09,9.3434e-08,-1.4293e-09,-2.1596e-10,-5.6028e-11,-3.6629e-10,-2.1596e-10,-5.6028e-11,-3.6629e-10,1.0005e-10,1.6285e-17,0,1,0.00975,0.07475,0,0.01
1.082e-05,-1.9831e-09,1.2194e-07,-1.6362e-09,0.00012464,-1.9831e-09,1.2194e-07,-1.6362e-09,-1.9284e-10,-5.9715e-11,-3.7016e-10,-1.9284e-10,-5.9715e-11,-3.7016e-10,1e-10,0,0,1,0.01,0.075,0,0.01
1.3319e-05,-2.5187e-09,1.5045e-07,-1.843e-09,0.00014874,-2.5187e-09,1.5045e-07,-1.843e-09,-1.6972e-10,-6.3401e-11,-3.7403e-10,-1.6972e-10,-6.3401e-11,-3.7403e-10,1.0004e-10,1.6294e-17,-3.5247e-29,1,0.01025,0.07525,0,0.01
1.6691e-05,-3.2769e-09,1.8918e-07,-2.0631e-09,0.00018767,-3.2769e-09,1.8918e-07,-2.0631e-09,-1.4454e-10,-6.4964e-11,-3.6877e-10,-1.4454e-10,-6.4964e-11,-3.6877e-10,9.9965e-11,-1.7384e-17,1.4099e-28,1,0.0105,0.0755,0,0.01
2.1374e-05,-4.3692e-09,2.4326e-07,-2.3033e-09,0.00024884,-4.3692e-09,2.4326e-07,-2.3033e-09,-1.1627e-10,-6.3341e-11,-3.498e-10,-1.1627e-10,-6.3341e-11,-3.498e-10,9.997e-11,-1.7387e-17,9.5454e-15,1,0.01075,0.07575,0,0.01
2.6057e-05,-5.4615e-09,2.9733e-07,-2.5434e-09,0.00031,-5.4615e-09,2.9733e-07,-2.5434e-09,-8.8e-11,-6.1717e-11,-3.3084e-10,-8.8e-11,-6.1717e-11,-3.3084e-10,1e-10,0,0,1,0.011,0.076,0,0.01
3.1989e-05,-6.8709e-09,3.6605e-07,-2.8006e-09,0.00040917,-6.8709e-09,3.6605e-07,-2.8006e-09,-6.1363e-11,-5.9573e-11,-3.1104e-10,-6.1363e-11,-5.9573e-11,-3.1104e-10,9.998e-11,-1.7394e-17,1.4099e-28,1,0.01125,0.07625,0,0.01
4.2914e-05,-9.5486e-09,4.9332e-07,-3.1258e-09,0.00066038,-9.5486e-09,4.9332e-07,-3.1258e-09,-4.1257e-11,-5.5345e-11,-2.8791e-10,-4.1257e-11,-5.5345e-11,-2.8791e-10,9.9983e-11,-1.7396e-17,3.7022e-14,1,0.0115,0.0765,0,0.01
5.384e-05,-1.2226e-08,6.206e-07,-3.451e-09,0.00091159,-1.2226e-08,6.206e-07,-3.451e-09,-2.1151e-11,-5.1116e-11,-2.6479e-10,-2.1151e-11,-5.1116e-11,-2.6479e-10,9.9987e-11,-1.7398e-17,8.3028e-14,1,0.01175,0.07675,0,0.01
6.4765e-05,-1.4904e-08,7.4787e-07,-3.7762e-09,0.0011628,-1.4904e-08,7.4787e-07,-3.7762e-09,-1.0454e-12,-4.6888e-11,-2.4166e-10,-1.0454e-12,-4.6888e-11,-2.4166e-10,9.9991e-11,-1.74e-17,-7.0493e-29,1,0.012,0.077,0,0.01
0.00010377,-2.4729e-08,1.2054e-06,-4.3787e-09,0.0025653,-2.4729e-08,1.2054e-06,-4.3787e-09,8.9496e-12,-4.3295e-11,-2.1291e-10,8.9496e-12,-4.3295e-11,-2.1291e-10,1e-10,0,8.0794e-14,1,0.01225,0.07725,0,0.01
0.00014278,-3.4554e-08,1.663e-06,-4.9812e-09,0.0039679,-3.4554e-08,1.663e-06,-4.9812e-09,1.8945e-11,-3.9703e-11,-1.8416e-10,1.8945e-11,-3.9703e-11,-1.8416e-10,1e-10,0,3.5793e-14,1,0.0125,0.0775,0,0.01
0.00018179,-4.4379e-08,2.1205e-06,-5.5837e-09,0.0053705,-4.4379e-08,2.1205e-06,-5.5837e-09,2.894e-11,-3.611e-11,-1.5542e-10,2.894e-11,-3.611e-11,-1.5542e-10,1e-10,1.7404e-17,7.0493e-29,1,0.01275,0.07775,0,0.01
0.00035025,-8.7475e-08,4.1114e-06,-6.9458e-09,0.011683,-8.7475e-08,4.1114e-06,-6.9458e-09,3.1152e-11,-3.7321e-11,-1.1129e-10,3.1152e-11,-3.7321e-11,-1.1129e-10,1e-10,0,3.5247e-29,1,0.013,0.078,0,0.01
0.00055107,-1.3889e-07,6.4856e-06,-8.4977e-09,0.019223,-1.3889e-07,6.4856e-06,-8.4977e-09,3.1418e-11,-3.9732e-11,-6.332e-11,3.1418e-11,-3.9732e-11,-6.332e-11,9.9999e-11,-1.7405e-17,8.682e-15,1,0.01325,0.07825,0,0.01
0.00075189,-1.903e-07,8.8599e-06,-1.005e-08,0.026763,-1.903e-07,8.8599e-06,-1.005e-08,3.1684e-11,-4.2143e-11,-1.5349e-11,3.1684e-11,-4.2143e-11,-1.5349e-11,1e-10,0,0,1,0.0135,0.0785,0,0.01
0.0014623,-3.7429e-07,1.7331e-05,-1.3195e-08,0.047526,-3.7429e-07,1.7331e-05,-1.3195e-08,2.9088e-11,-5.5578e-11,3.4106e-11,2.9088e-11,-5.5578e-11,3.4106e-11,1e-10,1.6318e-17,-4.2296e-28,1,0.01375,0.07875,0,0.01
0.0025125,-6.4666e-07,2.9867e-05,-1.7401e-08,0.077104,-6.4666e-07,2.9867e-05,-1.7401e-08,2.4585e-11,-7.6364e-11,8.4554e-11,2.4585e-11,-7.6364e-11,8.4554e-11,1e-10,3.3725e-17,-1.7786e-22,1,0.014,0.079,0,0.01
0.0035627,-9.1902e-07,4.2403e-05,-2.1608e-08,0.10668,-9.1902e-07,4.2403e-05,-2.1608e-08,2.0081e-11,-9.7149e-11,1.35e-10,2.0081e-11,-9.7149e-11,1.35e-10,1e-10,0,0,1,0.01425,0.07925,0,0.01
0.005845,-1.5163e-06,6.9858e-05,-2.7713e-08,0.15516,-1.5163e-06,6.9858e-05,-2.7713e-08,1.8554e-11,-1.2725e-10,1.6797e-10,1.8554e-11,-1.2725e-10,1.6797e-10,1e-10,0,0,1,0.0145,0.0795,0,0.01
0.0099756,-2.6008e-06,0.00011969,-3.6666e-08,0.232,-2.6008e-06,0.00011969,-3.6666e-08,2.1493e-11,-1.7134e-10,1.7473e-10,2.1493e-11,-1.7134e-10,1.7473e-10,1e-10,0,8.5534e-15,1,0.01475,0.07975,0,0.01
0.014106,-3.6854e-06,0.00016953,-4.5619e-08,0.30885,-3.6854e-06,0.00016953,-4.5619e-08,2.4432e-11,-2.1542e-10,1.8148e-10,2.4432e-11,-2.1542e-10,1.8148e-10,1e-10,1.7407e-17,-1.7623e-29,1,0.015,0.08,0,0.01
0.019643,-5.1467e-06,0.00023665,-5.5472e-08,0.39729,-5.1467e-06,0.00023665,-5.5472e-08,2.8e-11,-2.5737e-10,1.8154e-10,2.8e-11,-2.5737e-10,1.8154e-10,1e-10,0,0,1,0.01525,0.08025,0,0.01
0.030806,-8.1148e-06,0.0003729,-6.8921e-08,0.53212,-8.1148e-06,0.0003729,-6.8921e-08,3.4082e-11,-2.9077e-10,1.5478e-10,3.4082e-11,-2.9077e-10,1.5478e-10,1e-10,0,3.3332e-14,1,0.0155,0.0805,0,0.01
0.041969,-1.1083e-05,0.00050915,-8.2371e-08,0.66696,-1.1083e-05,0.00050915,-8.2371e-08,4.0165e-11,-3.2417e-10,1.2803e-10,4.0165e-11,-3.2417e-10,1.2803e-10,1e-10,1.7408e-17,7.4765e-14,1,0.01575,0.08075,0,0.01
0.053132,-1.4051e-05,0.0006454,-9.5821e-08,0.80179,-1.4051e-05,0.0006454,-9.5821e-08,4.6248e-11,-3.5758e-10,1.0128e-10,4.6248e-11,-3.5758e-10,1.0128e-10,1e-10,-1.7408e-17,0,1,0.016,0.081,0,0.01
0.074815,-1.9892e-05,0.00091338,-1.0977e-07,0.97062,-1.9892e-05,0.00091338,-1.0977e-07,4.41e-11,-3.4204e-10,7.8507e-11,4.41e-11,-3.4204e-10,7.8507e-11,1e-10,0,7.2851e-14,1,0.01625,0.08125,0,0.01
0.0965,-2.5734e-05,0.0011814,-1.2372e-07,1.1395,-2.5734e-05,0.0011814,-1.2372e-07,4.1951e-11,-3.265e-10,5.5734e-11,4.1951e-11,-3.265e-10,5.5734e-11,1e-10,0,3.2279e-14,1,0.0165,0.0815,0,0.01
0.11818,-3.1575e-05,0.0014494,-1.3767e-07,1.3083,-3.1575e-05,0.0014494,-1.3767e-07,3.9803e-11,-3.1096e-10,3.2962e-11,3.9803e-11,-3.1096e-10,3.2962e-11,1e-10,1.7408e-17,-7.0493e-29,1,0.01675,0.08175,0,0.01
0.14879,-3.9919e-05,0.0018321,-1.4718e-07,1.4689,-3.9919e-05,0.0018321,-1.4718e-07,3.4196e-11,-2.635e-10,1.7333e-11,3.4196e-11,-2.635e-10,1.7333e-11,1e-10,0,2.8197e-28,1,0.017,0.082,0,0.01
0.18164,-4.8888e-05,0.0022435,-1.5557e-07,1.6274,-4.8888e-05,0.0022435,-1.5557e-07,2.7726e-11,-2.0806e-10,3.4912e-12,2.7726e-11,-2.0806e-10,3.4912e-12,1e-10,0,4.5225e-14,1,0.01725,0.08225,0,0.01
0.21448,-5.7858e-05,0.0026549,-1.6396e-07,1.786,-5.7858e-05,0.0026549,-1.6396e-07,2.1255e-11,-1.5262e-10,-1.0351e-11,2.1255e-11,-1.5262e-10,-1.0351e-11,1e-10,1.632e-17,0,1,0.0175,0.0825,0,0.01
0.25261,-6.8372e-05,0.0031372,-1.6538e-07,1.9153,-6.8372e-05,0.0031372,-1.6538e-07,1.5443e-11,-9.4178e-11,-1.9394e-11,1.5443e-11,-9.4178e-11,-1.9394e-11,1e-10,0,-2.8197e-28,1,0.01775,0.08275,0,0.01
0.29426,-7.9915e-05,0.0036666,-1.6217e-07,2.0251,-7.9915e-05,0.0036666,-1.6217e-07,1.0069e-11,-3.3738e-11,-2.5239e-11,1.0069e-11,-3.3738e-11,-2.5239e-11,1e-10,0,-1.6357e-22,1,0.018,0.083,0,0.01
0.33591,-9.1459e-05,0.0041961,-1.5895e-07,2.1349,-9.1459e-05,0.0041961,-1.5895e-07,4.6956e-12,2.6703e-11,-3.1084e-11,4.6956e-12,2.6703e-11,-3.1084e-11,1e-10,1.7408e-17,-4.2296e-28,1,0.01825,0.08325,0,0.01
0.37939,-0.00010359,0.0047527,-1.4946e-07,2.2155,-0.00010359,0.0047527,-1.4946e-07,4.0919e-13,7.8992e-11,-3.4955e-11,4.0919e-13,7.8992e-11,-3.4955e-11,1e-10,0,3.5247e-29,1,0.0185,0.0835,0,0.01
0.42561,-0.00011661,0.0053498,-1.3054e-07,2.2522,-0.00011661,0.0053498,-1.3054e-07,-2.2469e-12,1.1906e-10,-3.5865e-11,-2.2469e-12,1.1906e-10,-3.5865e-11,1e-10,-1.7408e-17,7.4096e-15,1,0.01875,0.08375,0,0.01
0.47183,-0.00012963,0.005947,-1.1163e-07,2.2889,-0.00012963,0.005947,-1.1163e-07,-4.9028e-12,1.5912e-10,-3.6776e-11,-4.9028e-12,1.5912e-10,-3.6776e-11,1e-10,0,-1.7623e-29,1,0.019,0.084,0,0.01
0.51849,-0.00014281,0.0065519,-8.9374e-08,2.3074,-0.00014281,0.0065519,-8.9374e-08,-7.0559e-12,1.9388e-10,-3.7403e-11,-7.0559e-12,1.9388e-10,-3.7403e-11,1e-10,1.632e-17,7.0493e-29,1,0.01925,0.08425,0,0.01
0.56689,-0.00015668,0.007188,-5.3751e-08,2.253,-0.00015668,0.007188,-5.3751e-08,-7.1971e-12,2.0742e-10,-3.6898e-11,-7.1971e-12,2.0742e-10,-3.6898e-11,1e-10,0,2.8822e-14,1,0.0195,0.0845,0,0.01
0.6153,-0.00017054,0.0078241,-1.8128e-08,2.1985,-0.00017054,0.0078241,-1.8128e-08,-7.3383e-12,2.2096e-10,-3.6393e-11,-7.3383e-12,2.2096e-10,-3.6393e-11,1e-10,0,6.4653e-14,1,0.01975,0.08475,0,0.01
0.66371,-0.00018441,0.0084603,1.7497e-08,2.144,-0.00018441,0.0084603,1.7497e-08,-7.4795e-12,2.3451e-10,-3.5888e-11,-7.4795e-12,2.3451e-10,-3.5888e-11,1e-10,0,7.0493e-29,1,0.02,0.085,0,0.01
0.69999,-0.00019516,0.0089531,5.071e-08,2.0275,-0.00019516,0.0089531,5.071e-08,-6.3791e-12,2.2633e-10,-3.614e-11,-6.3791e-12,2.2633e-10,-3.614e-11,1e-10,0,0,1,0.02025,0.08525,0,0.01
0.73628,-0.0002059,0.0094459,8.3924e-08,1.9111,-0.0002059,0.0094459,8.3924e-08,-5.2786e-12,2.1816e-10,-3.6391e-11,-5.2786e-12,2.1816e-10,-3.6391e-11,1e-10,0,0,1,0.0205,0.0855,0,0.01
0.77256,-0.00021665,0.0099388,1.1714e-07,1.7946,-0.00021665,0.0099388,1.1714e-07,-4.1782e-12,2.0998e-10,-3.6643e-11,-4.1782e-12,2.0998e-10,-3.6643e-11,1e-10,0,-3.5247e-29,1,0.02075,0.08575,0,0.01
0.80884,-0.0002274,0.010432,1.5035e-07,1.6781,-0.0002274,0.010432,1.5035e-07,-3.0777e-12,2.018e-10,-3.6895e-11,-3.0777e-12,2.018e-10,-3.6895e-11,1e-10,0,0,1,0.021,0.086,0,0.01
0.83548,-0.00023565,0.010809,1.6723e-07,1.5239,-0.00023565,0.010809,1.6723e-07,-1.7874e-12,1.8307e-10,-3.8662e-11,-1.7874e-12,1.8307e-10,-3.8662e-11,1e-10,0,0,1,0.02125,0.08625,0,0.01
0.86212,-0.00024391,0.011187,1.8411e-07,1.3697,-0.00024391,0.011187,1.8411e-07,-4.9706e-13,1.6433e-10,-4.0429e-11,-4.9706e-13,1.6433e-10,-4.0429e-11,1e-10,0,1.1521e-22,1,0.0215,0.0865,0,0.01
0.88876,-0.00025216,0.011565,2.0099e-07,1.2155,-0.00025216,0.011565,2.0099e-07,7.933e-13,1.4559e-10,-4.2195e-11,7.933e-13,1.4559e-10,-4.2195e-11,1e-10,-1.7409e-17,7.0493e-29,1,0.02175,0.08675,0,0.01
0.9154,-0.00026042,0.011943,2.1787e-07,1.0612,-0.00026042,0.011943,2.1787e-07,2.0836e-12,1.2685e-10,-4.3962e-11,2.0836e-12,1.2685e-10,-4.3962e-11,1e-10,0,8.4592e-28,1,0.022,0.087,0,0.01
0.92959,-0.00026527,0.012165,2.0816e-07,0.92459,-0.00026527,0.012165,2.0816e-07,2.1105e-12,1.0928e-10,-4.6839e-11,2.1105e-12,1.0928e-10,-4.6839e-11,1e-10,0,7.0493e-29,1,0.02225,0.08725,0,0.01
0.94379,-0.00027013,0.012386,1.9846e-07,0.78794,-0.00027013,0.012386,1.9846e-07,2.1375e-12,9.1705e-11,-4.9715e-11,2.1375e-12,9.1705e-11,-4.9715e-11,1e-10,0,0,1,0.0225,0.0875,0,0.01
0.95798,-0.00027498,0.012608,1.8876e-07,0.65129,-0.00027498,0.012608,1.8876e-07,2.1644e-12,7.4133e-11,-5.2591e-11,2.1644e-12,7.4133e-11,-5.2591e-11,1e-10,1.7411e-17,5.287e-29,1,0.02275,0.08775,0,0.01
0.97217,-0.00027984,0.01283,1.7905e-07,0.51464,-0.00027984,0.01283,1.7905e-07,2.1913e-12,5.6561e-11,-5.5468e-11,2.1913e-12,5.6561e-11,-5.5468e-11,1e-10,1.6323e-17,-7.0493e-29,1,0.023,0.088,0,0.01
